QuestionID,MCAN,ImageID
2890000,skiing,2890
2890001,yes,2890
133964001,duck,133964
133964002,fishing,133964
133969001,0,133969
133969002,left,133969
527193000,down,527193
527193001,fence,527193
527193002,4,527193
527193003,walking,527193
240783001,6,240783
265059002,many,265059
265063004,busy,265063
265066002,3 feet,265066
265066003,24,265066
265066005,25,265066
134001002,store,134001
527220000,free,527220
527220001,honda,527220
134010000,bridge,134010
134010003,3,134010
134010005,no,134010
134010012,parked,134010
134010014,6,134010
134010017,yes,134010
265085002,no,265085
134016001,onion,134016
134016006,vegetable,134016
396167000,stripes,396167
396167001,umpire,396167
396167002,9,396167
527248000,2,527248
527248003,parade,527248
371864000,apple,371864
371864003,gray,371864
371864005,yes,371864
371864007,nothing,371864
134034001,4,134034
265108000,bag,265108
265108002,yes,265108
265125001,street,265125
527270000,bushes,527270
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200004,going,396200
396200006,yes,396200
396200007,skate park,396200
396200009,background,396200
396200016,yes,396200
396200017,skateboard,396200
396200020,2,396200
396205002,field,396205
396209000,3,396209
396209001,nothing,396209
134066001,elephant,134066
134066002,elephant,134066
134074005,farm,134074
134075003,white,134075
235784006,right,235784
265151000,pink,265151
265151003,luggage,265151
396224003,yes,396224
265153000,7,265153
3014000,pepperoni,3014
3014002,pizza,3014
134096001,no,134096
306339000,toy,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103008,yes,134103
265176000,black,265176
396252002,parrot,396252
134112000,collie,134112
134119003,4,134119
134119005,4,134119
134119013,giraffe,134119
134119018,4,134119
396269003,vase,396269
396269006,flowers,396269
265200000,scissors,265200
265200002,pizza,265200
265200003,green,265200
265200004,pizza,265200
396274002,no,396274
134133001,no,134133
134133002,lot,134133
265208000,sandwich,265208
265208001,apple,265208
3067001,eating,3067
3067002,table,3067
527363002,middle,527363
396295000,rug,396295
265227001,breakfast,265227
3084001,noon,3084
396302001,nowhere,396302
265234007,roof,265234
265234008,ferry,265234
265234009,boat,265234
3093000,no,3093
134167000,fence,134167
3103003,skateboard,3103
134178001,eating,134178
396324000,2,396324
3109002,posing,3109
265256000,red white and blue,265256
265256001,small,265256
527407000,time,527407
527407002,4,527407
527407004,4,527407
459272005,yes,459272
3125000,no,3125
3125003,bus,3125
134198002,2,134198
3134002,7,3134
134215003,0,134215
3145005,windows,3145
3149000,yes,3149
3149001,50,3149
3149002,noon,3149
134223002,potatoes,134223
134223005,0,134223
134223007,no,134223
134223009,sauce,134223
396369000,white,396369
396369006,yes,396369
546659004,yes,546659
527445000,red,527445
527445002,8,527445
527447000,3,527447
527447003,3,527447
396385002,yes,396385
527464000,on wall,527464
527464002,no,527464
568508002,yes,568508
568508006,computer,568508
134255002,6,134255
396404003,fire,396404
527480000,waves,527480
527480002,white,527480
401642001,2,401642
401642002,breakfast,401642
527486002,air,527486
527486006,wristband,527486
134278001,10,134278
527497001,website,527497
134290000,standing,134290
134290002,blonde,134290
134290003,shoes,134290
527510000,5,527510
527510001,military,527510
265372002,yes,265372
265372008,blue,265372
265372009,fishing,265372
265372010,blue,265372
265372012,boat,265372
265372013,0,265372
265372025,can't tell,265372
265372030,fishing,265372
265372032,boat,265372
265372038,mountains,265372
265374003,hit ball,265374
265374005,3 feet,265374
265378001,sedan,265378
265378004,4,265378
265378005,4,265378
371910004,can't tell,371910
527528000,3,527528
527528001,fire hydrant,527528
527529000,sleeping,527529
527529002,no,527529
3244002,computer,3244
396461000,window,396461
396461001,kitchen,396461
527535000,bread,527535
527535001,brown,527535
527535002,vanilla,527535
134322000,4,134322
218996000,unknown,218996
218996002,ham,218996
265407002,purple,265407
265407003,nothing,265407
265407005,pink,265407
265407006,yes,265407
527553002,trees,527553
527558000,yes,527558
527558001,in water,527558
134343001,yes,134343
527573002,brown,527573
527575001,unknown,527575
527578001,3,527578
527580001,3,527580
134366002,woman,134366
396518000,weeds,396518
396518001,skateboarding,396518
396519000,14,396519
396519005,catching,396519
396519006,safety,396519
396519008,green,396519
459303001,8,459303
459303002,6,459303
3310006,yes,3310
134386000,3,134386
134386001,wine,134386
134386003,food,134386
527603000,20,527603
527603004,water,527603
527603005,refrigerator,527603
396541014,table,396541
396543002,fedora,396543
527616001,man,527616
527616005,old,527616
527616006,usa,527616
3337002,watch,3337
396556001,frisbee,396556
134413000,vegetables,134413
3342001,white,3342
3342002,red and white,3342
527631000,chicken,527631
527631009,sandwich,527631
527631011,fork,527631
22403001,12,22403
22403002,no,22403
22403004,new york,22403
396568009,2,396568
527644000,smoke,527644
527644004,unknown,527644
44250001,swimming,44250
44250004,neither,44250
288170000,city,288170
288170003,photographer,288170
265518001,metal,265518
265518002,no,265518
3378004,no,3378
527670003,left,527670
134459001,8,134459
134460000,skull,134460
134460001,monkey,134460
396608002,coffee,396608
265547002,nothing,265547
265550002,3 feet,265550
265550004,0,265550
527695001,yes,527695
265552001,resting,265552
134483006,bathroom,134483
134483007,toilet,134483
134483013,on wall,134483
134483018,coca cola,134483
134483022,2,134483
546702005,no,546702
546702006,sitting,546702
546702007,no,546702
546702008,brown and black,546702
546702009,laying,546702
546702011,cat,546702
546702017,3,546702
527704003,sidewalk,527704
3425002,blue,3425
265584002,no,265584
527733000,tennis,527733
265597002,pizza,265597
396673000,airport,396673
396676002,noon,396676
396676003,not sure,396676
396676004,on pole,396676
396676005,left,396676
396676006,left,396676
396676007,parking,396676
396676011,noon,396676
396676012,noon,396676
396676013,3,396676
265611002,2,265611
134542000,no 1,134542
134542004,apple,134542
396687000,stop,396687
396691000,pizza,396691
396692000,yes,396692
396692001,1,396692
396692002,tracks,396692
396692003,american,396692
396692004,4,396692
396692005,1,396692
396692006,nowhere,396692
396692008,4,396692
134551003,baseball,134551
488942004,4,488942
488942006,4,488942
134558001,no,134558
134558002,boy,134558
3488003,no,3488
3488008,soccer,3488
265635000,sandals,265635
265636005,yes,265636
265636006,no,265636
265636009,nothing,265636
265636010,yes,265636
527783001,2,527783
527784000,budweiser,527784
134575000,fish,134575
134575001,pink,134575
265648000,no,265648
506401003,0,506401
506401004,0,506401
396727000,passenger,396727
396729000,unknown,396729
396729001,no,396729
396736000,parking,396736
396736001,crosswalk,396736
396736002,triangle,396736
415648002,25,415648
134594005,4,134594
134596000,in air,134596
134596002,no,134596
265677000,100,265677
589001,yes,589
589011,white,589
396754001,professional,396754
396768000,very,396768
3553002,resting,3553
3553003,nike,3553
527845002,yes,527845
527846004,2,527846
527846006,no,527846
134649002,floor,134649
265725000,5,265725
3590000,bananas,3590
3595002,8,3595
527885003,wood,527885
527885004,fabric,527885
265742005,leaves,265742
134688000,yes,134688
134688002,cake,134688
134689001,1,134689
134689004,no,134689
134689006,outside,134689
527906002,0,527906
527906003,cat,527906
134691002,4,134691
205253003,no,205253
265771000,blender,265771
265771001,counter,265771
396845000,playing baseball,396845
396845001,no,396845
134703002,background,134703
134703005,20,134703
134703006,head,134703
396851000,ice cream,396851
396851003,pavement,396851
265789003,ski poles,265789
396863003,water,396863
134738000,0,134738
134738001,yes,134738
527960002,leaves,527960
527960005,graffiti,527960
527961000,2,527961
527961002,yes,527961
527961003,14,527961
527961004,0,527961
527962006,train station,527962
527962010,chinese,527962
484584001,nike,484584
265822001,basket,265822
265822002,words,265822
396903002,s,396903
134760000,ski lift,134760
134760003,4,134760
3690000,pizza,3690
3690001,2,3690
3693000,tennis,3693
3694002,no,3694
134768001,keyboard,134768
481214002,woman,481214
481214004,25,481214
481214005,no,481214
481214006,black,481214
3703002,6,3703
527994000,1,527994
527994001,no,527994
527995001,3,527995
66154000,green,66154
66154001,polka dots,66154
3716000,yes,3716
528011001,0,528011
240173002,bus,240173
134815002,1,134815
528033000,shirt,528033
528033002,couch,528033
396972000,modern,396972
528046000,yes,528046
3761000,happy,3761
3761004,no,3761
265916001,1,265916
528062001,2,528062
528062003,glass,528062
3779001,yes,3779
396997005,red,396997
396997006,red,396997
134856003,5,134856
134856005,ocean,134856
134856006,0,134856
134856017,people,134856
134856018,beach,134856
134856023,people,134856
134856024,walking,134856
134863003,traffic light,134863
397008000,2,397008
397008004,eating,397008
397008008,no,397008
3793000,bus,3793
3793002,yes,3793
3793004,squares,3793
3794000,half,3794
306467000,3,306467
306467002,no,306467
306467003,rock,306467
528084000,no,528084
134870001,stop,134870
134870002,right,134870
3799000,1 way,3799
3799001,yes,3799
528091001,black,528091
265950000,pitcher,265950
265950001,9,265950
134886000,plane,134886
134886003,yes,134886
134886022,cloudy,134886
134886024,truck,134886
134886027,truck,134886
3817001,banana,3817
397041002,no,397041
265971002,kia,265971
372009001,yes,372009
3845000,no,3845
397063001,donut,397063
397063002,donut,397063
528136006,sign,528136
528136007,yes,528136
528136008,yes,528136
528136012,yes,528136
528136019,van,528136
528136023,10,528136
528136026,0,528136
528136030,sign,528136
528136031,sign,528136
528136032,sidewalk,528136
528136037,food,528136
528136042,food truck,528136
528136043,sign,528136
528136044,yes,528136
528136045,chinese,528136
3849000,far,3849
3849004,0,3849
350167004,yes,350167
131714000,lab,131714
131714001,2,131714
134926000,0,134926
134926001,2,134926
134935002,food,134935
3867002,3,3867
134940001,kite,134940
134940002,flying kites,134940
397089001,apple,397089
266021002,1,266021
134964001,girl,134964
134964002,birthday,134964
528184000,noon,528184
266041001,baseball,266041
266041002,watch,266041
397117003,people,397117
397117004,road,397117
397117005,can't tell,397117
397117008,yellow,397117
284641004,yes,284641
528201000,man,528201
397135000,4,397135
197262001,8,197262
197262002,8,197262
197262003,cheese,197262
197262004,cheese,197262
266070004,person,266070
266070008,no,266070
175417001,horseback riding,175417
175417003,white,175417
197263000,plaid,197263
197263001,yes,197263
197263002,gray,197263
3932001,red,3932
3934004,christmas,3934
397151001,kite,397151
528225004,fur,528225
528225006,1,528225
528225008,4,528225
528225013,no,528225
528225018,4,528225
528225027,cow,528225
3939002,0,3939
3947002,clouds,3947
135023000,parking,135023
135023002,face,135023
266099006,american,266099
266099007,,266099
135029009,orange juice,135029
135029011,3,135029
528251004,frisbee,528251
3964000,smile,3964
3964002,10,3964
135037000,horse,135037
135037006,nothing,135037
135042000,0,135042
135042001,street,135042
135042002,no,135042
266115000,stop,266115
266115001,stop,266115
528261001,yes,528261
3983001,snow,3983
135057000,truck,135057
135057001,yes,135057
397211001,0,397211
262810002,yes,262810
135071003,vent,135071
135071004,plant,135071
135071005,granite,135071
135076001,blue,135076
135076002,2,135076
372038002,storage,372038
266151004,not long,266151
4011000,bear,4011
266160001,yellow and black,266160
4021000,25,4021
4021002,25,4021
528311001,windows,528311
416184002,no,416184
528318009,pictures,528318
528318012,table,528318
266176000,white,266176
266176002,plastic,266176
240972000,white,240972
240972004,reflection,240972
528331004,yes,528331
135116002,back,135116
135116003,no,135116
135116004,brown,135116
135116007,car,135116
135117001,unknown,135117
568653001,0,568653
397268000,1,397268
397278000,parking,397278
397278001,orange,397278
397278002,nothing,397278
135139003,no,135139
397287000,left,397287
397287002,street,397287
397291000,bear,397291
528364002,,528364
4079003,white,4079
4079006,white,4079
135155004,many,135155
135155016,cold,135155
397303001,no,397303
397303003,rope,397303
397303005,rope,397303
4092001,black,4092
397318012,stripes,397318
397318017,2,397318
397318019,food,397318
397318023,eating,397318
397322001,0,397322
397322003,refrigerator,397322
4108002,0,4108
4108003,white,4108
284674001,dog,284674
528399000,gold,528399
528399001,4,528399
528411001,yes,528411
4125005,3,4125
459440001,yes,459440
459440007,yes,459440
266278002,3,266278
397352001,bank of america,397352
397354000,no,397354
397354002,yes,397354
219144003,orange,219144
4157000,clock,4157
4157001,5,4157
4157002,glass,4157
4157003,bud light,4157
528458000,5,528458
528458001,no,528458
528458004,0,528458
528462003,on ground,528462
4175000,yes,4175
357916000,b,357916
357916003,left,357916
528470001,nothing,528470
306415001,red,306415
306415002,laptop,306415
397403001,crane,397403
397403002,black,397403
397403006,no,397403
397404001,5,397404
397404003,white,397404
397404006,handle,397404
281101000,green,281101
546832002,plastic,546832
135266000,nothing,135266
135266003,no,135266
528488002,terrier,528488
135275003,black,135275
266348001,seagulls,266348
528496001,no,528496
135281001,umbrella,135281
4211002,riding,4211
4212002,blue,4212
4212003,no,4212
397433001,home,397433
397433002,sitting,397433
266363000,street,266363
266363002,yellow,266363
4227001,tennis ball,4227
528516001,carrots,528516
4229000,ivory,4229
266376002,hit ball,266376
266376003,no,266376
266379002,yes,266379
266379004,dell,266379
266379006,table,266379
266379009,table,266379
528524002,no,528524
528525002,yes,528525
528527001,1,528527
266385000,noon,266385
4243002,yes,4243
4243003,4,4243
4246001,no,4246
135319002,clock,135319
4256002,3,4256
4256006,food,4256
4256008,eating,4256
397475000,0,397475
397475002,0,397475
397475003,0,397475
397475004,0,397475
397475007,0,397475
4266005,many,4266
397483000,lake,397483
397483003,flag,397483
4275001,street,4275
135356000,vent,135356
135356001,nothing,135356
528575002,teddy bear,528575
397512004,cotton,397512
397512013,picture,397512
397512025,0,397512
397512030,0,397512
397514000,london,397514
397514001,street,397514
397514002,bikes,397514
266443000,umbrella,266443
266443001,art,266443
481314001,3,481314
397522001,clothes,397522
528604002,brushing teeth,528604
528604003,toothbrush,528604
528604005,brushing teeth,528604
528604006,yes,528604
