QuestionID,MCAN+ALBERT,ImageID
265085002,no,265085
134016006,vegetable,134016
396167000,stripes,396167
396167001,young,396167
396167002,9,396167
527248003,parade,527248
371864000,apple,371864
371864002,2,371864
371864007,desk,371864
134034001,6,134034
87875000,water,87875
265108000,suitcase,265108
265108002,yes,265108
265125001,car,265125
265125003,0,265125
527270000,man,527270
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200004,going,396200
396200007,skate park,396200
396200009,yes,396200
2985007,2,2985
396205002,field,396205
396205008,yes,396205
396209000,2,396209
396209001,nothing,396209
134066001,yes,134066
134066002,elephant,134066
134074005,farm,134074
235784006,right,235784
265151000,pink,265151
265151003,luggage,265151
396224003,yes,396224
265153002,stripes,265153
3014000,pepperoni,3014
3014002,pizza,3014
134096001,no,134096
134098000,skis,134098
306339000,nothing,306339
306339002,yes,306339
134103003,hat,134103
134103004,yes,134103
134103008,yes,134103
265176000,black,265176
3035002,delta,3035
134112002,apple,134112
134119003,3,134119
134119005,3,134119
134119012,eating,134119
134119013,yes,134119
134119018,4,134119
396269003,vase,396269
396269005,modern,396269
396269006,flowers,396269
265200002,pizza,265200
265200004,cutting board,265200
396274000,flowers,396274
396274001,10 feet,396274
396274002,natural,396274
134133001,no,134133
134133002,lot,134133
265208000,sandwich,265208
265208001,meat,265208
3067001,eating,3067
3067002,on desk,3067
396295000,flower,396295
265227000,2,265227
265227001,breakfast,265227
3084001,noon,3084
396302001,on table,396302
134160000,nothing,134160
265234007,boat,265234
265234009,boat,265234
3093000,over,3093
134167000,fence,134167
265243002,paint,265243
3103003,skateboard,3103
134178001,reading,134178
396324000,4,396324
265256000,red white and blue,265256
527407000,yes,527407
527407001,clock,527407
527407002,no,527407
527407004,12,527407
459272005,yes,459272
134194001,giraffe,134194
3125000,no,3125
3125003,bus,3125
134198002,2,134198
134199003,1,134199
134199004,1,134199
3134002,1,3134
134215003,0,134215
3145002,no,3145
3149000,yes,3149
3149002,noon,3149
134223002,potatoes,134223
134223005,2,134223
134223009,ketchup,134223
396369000,white,396369
546659000,no,546659
546659003,no,546659
546659004,yes,546659
527445000,red,527445
527445002,6,527445
527447000,3,527447
527447003,3,527447
396385001,donuts,396385
527464000,wall,527464
568508002,yes,568508
568508004,yes,568508
568508006,electricity,568508
134255002,6,134255
527480000,waves,527480
527480002,color,527480
401642001,2,401642
401642002,cheese,401642
527486002,in air,527486
527486006,wristband,527486
527497001,website,527497
3217000,no,3217
134290000,playing,134290
134290002,blonde,134290
134290003,shoes,134290
22382001,no,22382
527510000,2,527510
527510001,navy,527510
265372002,dog,265372
265372008,blue,265372
265372009,fishing,265372
265372011,3,265372
265372012,boat,265372
265372013,0,265372
265372025,0,265372
265372030,fishing,265372
265372032,boat,265372
265374003,hit ball,265374
265374005,short,265374
265378001,sedan,265378
265378004,4,265378
265378006,no,265378
371910001,2,371910
371910003,sony,371910
371910004,,371910
527528000,3,527528
527529000,sleeping,527529
3244002,mouse,3244
396461000,light,396461
527535000,pizza,527535
527535001,brown,527535
527535002,cream,527535
527535003,2,527535
134322000,4,134322
134322002,5,134322
218996000,unknown,218996
218996002,roast beef,218996
265407003,grass,265407
265407004,yes,265407
265407005,pink,265407
265407006,yes,265407
527553002,logs,527553
527558001,in water,527558
396496006,old,396496
527573002,brown,527573
527575001,unknown,527575
265433004,dog,265433
527578001,2,527578
527580001,2,527580
134366001,3,134366
134366002,woman,134366
396518000,grass,396518
396518001,skateboarding,396518
396519000,15,396519
396519002,yes,396519
396519005,catching,396519
396519006,0,396519
459303001,1,459303
459303002,1,459303
3310006,yes,3310
134386000,2,134386
134386003,frisbee,134386
527603004,water,527603
527603005,refrigerator,527603
527603006,silver,527603
396541005,website,396541
396541014,table,396541
396541016,boy,396541
396543002,fedora,396543
527616001,man,527616
527616006,no,527616
3337000,watch,3337
3337002,watch,3337
396556000,yes,396556
396556001,catching frisbee,396556
134413000,fruit,134413
3342001,white,3342
3342002,red white and blue,3342
527631000,ham,527631
527631008,0,527631
527631009,bread,527631
527631010,ham,527631
527631011,knife,527631
22403001,14,22403
22403002,no,22403
22403004,california,22403
396568009,0,396568
527644004,unknown,527644
44250001,swimming,44250
288170000,city,288170
288170003,photographer,288170
265518001,metal,265518
3378004,no,3378
3378006,no,3378
527670003,left,527670
134459001,8,134459
134459005,no,134459
134460000,skull,134460
265547002,nothing,265547
265550002,5 feet,265550
265550004,0,265550
134483005,bottle,134483
134483007,toilet,134483
134483013,wall,134483
134483016,yes,134483
134483018,yes,134483
134483022,1,134483
546702006,yes,546702
546702009,laying,546702
546702017,3,546702
527704003,yes,527704
3425002,black,3425
265574009,sink,265574
265597002,pizza,265597
396673000,pepsi,396673
396676001,white and blue,396676
396676002,noon,396676
396676003,parking,396676
396676004,on pole,396676
396676007,crosswalk,396676
396676011,noon,396676
396676012,noon,396676
396676013,3,396676
265611002,4,265611
134542000,people,134542
134542003,no,134542
134542004,apple,134542
396687000,ski,396687
396691000,pizza,396691
396692000,yes,396692
396692001,2,396692
396692002,2,396692
396692003,american,396692
396692004,4,396692
396692005,3,396692
396692006,nowhere,396692
396692008,4,396692
396692009,unknown,396692
134551003,baseball,134551
488942004,yes,488942
488942006,yes,488942
134558000,no,134558
134558001,no,134558
3488008,soccer,3488
265635000,sandals,265635
265635004,wall,265635
265636001,painting,265636
265636006,no,265636
265636009,nothing,265636
527783001,3,527783
527784000,budweiser,527784
134575000,fish,134575
134575002,3,134575
506401003,0,506401
506401004,0,506401
396729000,unknown,396729
396736000,parking,396736
396736001,crosswalk,396736
415648002,15,415648
134594004,5,134594
134596000,hat,134596
265677000,100,265677
589001,yes,589
396754001,professional,396754
527828001,night,527828
134618000,white,134618
396768000,brick,396768
3553002,trick,3553
3553003,nike,3553
527845002,yes,527845
527846006,no,527846
134649002,sink,134649
134649008,yes,134649
265725000,6,265725
3590000,0,3590
3595002,4,3595
527885003,wood,527885
527885004,fabric,527885
396820003,no,396820
134688002,food,134688
134689006,outside,134689
527906004,yes,527906
205253000,nothing,205253
205253003,no,205253
265771000,bowl,265771
265771001,counter,265771
396845000,playing baseball,396845
396845001,no,396845
134703005,20,134703
134703006,head,134703
396851000,nothing,396851
396851003,pavement,396851
265789003,ski poles,265789
396863003,water,396863
134738000,black,134738
134738001,nike,134738
527960002,leaves,527960
527960005,graffiti,527960
527961002,yes,527961
527962006,china,527962
484584001,adidas,484584
265822001,basket,265822
265822002,nothing,265822
396903002,s,396903
3694002,no,3694
22461001,fruit,22461
134768001,computer,134768
481214004,20,481214
481214005,no,481214
481214006,black,481214
3703002,2,3703
527994000,1,527994
527994001,no,527994
66154001,polka dots,66154
66154003,middle,66154
3716000,yes,3716
528011001,0,528011
265879001,red,265879
134811003,table,134811
134815002,2,134815
528033000,shirt,528033
528033002,chair,528033
396972000,skateboarding,396972
528046000,yes,528046
3761004,no,3761
528062001,2,528062
528062003,glass,528062
3779001,yes,3779
396997005,baseball,396997
134856003,2,134856
134856005,ocean,134856
134856006,2,134856
134856011,brown,134856
134856017,people,134856
134856018,beach,134856
134856023,0,134856
134856024,walking,134856
3786002,yes,3786
134863003,sign,134863
397008001,0,397008
397008002,banana,397008
397008004,eating,397008
3793000,metro,3793
3793002,0,3793
3793004,squares,3793
3794000,half,3794
306467000,3,306467
306467002,no,306467
306467003,rock,306467
134870000,0,134870
134870001,no parking,134870
134870002,right,134870
3799000,1 way,3799
3799001,yes,3799
528091001,black,528091
265950001,25,265950
134886000,trees,134886
134886003,yes,134886
134886024,truck,134886
134886027,grass,134886
134888001,yes,134888
3817001,bananas,3817
265971002,kia,265971
372009005,teddy bear,372009
3837001,woman,3837
397063001,donut,397063
397063002,donut,397063
528136006,surfboard,528136
528136012,yes,528136
528136023,10,528136
528136026,no,528136
528136030,surfboard,528136
528136031,surfboard,528136
528136037,surfing,528136
528136043,sign,528136
528136044,yes,528136
528136045,0,528136
3849000,unknown,3849
3849004,0,3849
131714000,lab,131714
131714001,2,131714
134926000,0,134926
134935002,food,134935
3867001,yes,3867
3867002,3,3867
134940001,kite,134940
134940002,flying kites,134940
397089001,oven,397089
266021002,1,266021
134964001,girl,134964
134964002,morning,134964
528184000,noon,528184
266041001,baseball,266041
266041002,watch,266041
397117003,people,397117
397117004,road,397117
397117005,city,397117
397117006,3,397117
397117008,trash,397117
397121001,grass,397121
568630000,short,568630
284641004,yes,284641
528201000,man,528201
397135000,4,397135
197262001,8,197262
197262003,cheese,197262
197262004,cheese,197262
266070004,person,266070
266070006,1,266070
175417002,4,175417
175417003,brown,175417
197263000,plaid,197263
197263001,yes,197263
197263002,gray,197263
3934004,winter,3934
397151001,kite,397151
397151002,fish,397151
528225004,wool,528225
528225008,5,528225
528225018,5,528225
528225021,unknown,528225
528225022,fall,528225
3939001,4,3939
3947002,clouds,3947
135023000,man,135023
135023002,person,135023
266099006,american,266099
266099007,,266099
135029005,coffee,135029
135029006,0,135029
135029009,orange juice,135029
528251004,frisbee,528251
3964000,glasses,3964
3964002,5,3964
135037000,zebra,135037
135042000,0,135042
135042001,stop,135042
135042002,no,135042
266115000,stop,266115
266115001,stop,266115
528261003,yes,528261
135057000,truck,135057
397211001,0,397211
262810002,yes,262810
135071003,vent,135071
135071004,plant,135071
135071005,granite,135071
135076001,blue,135076
372038001,no,372038
372038002,phone,372038
266151002,afternoon,266151
266151004,1 hour,266151
4011000,bear,4011
4021000,25,4021
4021002,23,4021
4021003,red sox,4021
528311001,windows,528311
528318004,tan,528318
528318009,pictures,528318
266176000,white,266176
328352002,5,328352
240972004,wall,240972
135116002,dog,135116
135116003,no,135116
135116004,brown and white,135116
135116007,car,135116
135116008,nothing,135116
135117001,unknown,135117
568653001,no,568653
397278000,warning,397278
397278001,words,397278
397278002,nothing,397278
135139003,yes,135139
4069003,no,4069
397287002,street,397287
397291000,bear,397291
397291001,home,397291
528364002,yes,528364
4079002,2,4079
4079006,green,4079
135155004,100,135155
135155016,identification,135155
397303000,background,397303
397303001,no,397303
397303002,kites,397303
397303003,paper,397303
397303005,watch,397303
135161000,toilet,135161
4092000,wii controller,4092
4092001,black,4092
135167001,yes,135167
397318004,gray,397318
397318012,solid,397318
397318015,pizza,397318
397318017,2,397318
397318018,2,397318
397318019,dinner,397318
397318023,eating,397318
397322000,no,397322
397322001,0,397322
4108002,0,4108
4108003,white,4108
284674001,flowers,284674
528399001,4,528399
528411001,yes,528411
459440001,yes,459440
459440004,wireless,459440
459440007,yes,459440
266278002,3,266278
397351000,no,397351
397352001,bank of america,397352
397354002,yes,397354
219144003,orange,219144
4157001,no,4157
4157002,lights,4157
4157003,bud light,4157
397377001,swimming,397377
528458004,5,528458
528462000,background,528462
528462003,nowhere,528462
4175000,yes,4175
357916000,b,357916
357916003,left,357916
528470001,floor,528470
306415000,1,306415
306415001,pink,306415
306415002,camera,306415
397403001,crane,397403
397403006,no,397403
397404001,15,397404
281101000,green,281101
546832002,plastic,546832
135266002,at camera,135266
135266003,no,135266
528488002,terrier,528488
135275001,nothing,135275
266348002,12,266348
528496001,no,528496
528496002,white,528496
135281001,umbrellas,135281
4211002,riding,4211
4212003,no,4212
397433001,office,397433
397433002,sitting,397433
266363000,sidewalk,266363
528516001,carrots,528516
4229000,eating,4229
4229002,5,4229
266376001,long,266376
266376002,hit ball,266376
266376003,no,266376
266379001,2,266379
266379002,yes,266379
266379004,unknown,266379
266379006,floor,266379
266379008,floor,266379
266379009,counter,266379
528525001,umbrella,528525
528525002,yes,528525
528525003,umbrella,528525
528527001,1,528527
266385000,noon,266385
266385001,no,266385
4243002,yes,4243
4243003,4,4243
135319002,clock,135319
4256001,yes,4256
4256002,3,4256
4256008,yes,4256
397475000,0,397475
397475002,0,397475
397475003,0,397475
397475004,0,397475
397475007,0,397475
4266005,many,4266
397483003,lights,397483
4275001,street,4275
4275002,up,4275
135356001,food,135356
528575002,teddy bear,528575
397512013,boat,397512
397512017,0,397512
397512025,0,397512
397512027,yes,397512
397512030,0,397512
397514000,london,397514
397514001,sidewalk,397514
397514002,bikes,397514
397514003,yes,397514
266443001,0,266443
481314001,2,481314
397518005,grizzly,397518
397522001,plaid,397522
528604002,brushing teeth,528604
528604005,brushing teeth,528604
528604016,brushing,528604
528604018,black,528604
528604019,no,528604
135399000,salad,135399
135410000,nothing,135410
135410002,parking meter,135410
135411000,brown,135411
135411002,luggage,135411
266487000,1,266487
266487001,1,266487
266487002,yes,266487
87435001,on road,87435
266502000,english,266502
266502001,nowhere,266502
4359001,6,4359
4359002,yes,4359
66263002,road,66263
88109000,white,88109
88109002,no,88109
397587001,green,397587
397587004,2,397587
397587005,suit,397587
4375002,skiing,4375
4375004,20,4375
175494002,ball,175494
175494004,dog,175494
175494009,yes,175494
175494010,lab,175494
4392001,mutt,4392
4396003,no,4396
397617002,yellow,397617
397617003,not long,397617
135478005,computer,135478
135483000,girl,135483
135483002,4,135483
397628000,2,397628
397628004,cars,397628
135486000,0,135486
528705001,scarf,528705
397636002,yes,397636
397639005,field,397639
397640000,walking,397640
397640002,yes,397640
135497001,0,135497
528714002,singles,528714
528720001,outside,528720
528720002,sun,528720
528720004,gray,528720
528720007,skateboard,528720
528720008,skateboard,528720
88120005,skiing,88120
266579001,seagull,266579
266579002,0,266579
4438000,skateboarding,4438
