QuestionID,BAN,ImageID
154241003,sony,154241
21994017,water,21994
576614001,50,576614
515885002,3,515885
60052000,batting,60052
121748001,counter,121748
354333001,no,354333
109178001,toilet paper,109178
410344002,yes,410344
385042000,safety,385042
223241086,playing,223241
153832001,sign,153832
63231002,house,63231
79930002,long,79930
326627029,right,326627
315448005,0,315448
461378004,paper,461378
68005019,bulldog,68005
380247007,many,380247
288229002,yes,288229
227227007,car,227227
446053002,man,446053
127092017,new york,127092
429710000,10,429710
105884003,yes,105884
349737001,bird,349737
133195004,yes,133195
321886002,motorcycles,321886
424464002,2,424464
200284001,surfing,200284
213829003,yes,213829
454314002,2,454314
48530000,floor,48530
152933000,sign,152933
297269001,no,297269
340573000,0,340573
252783001,red,252783
26670000,camera,26670
463842000,snow,463842
443363008,dog,443363
572886003,sun,572886
435387000,no,435387
246327008,stove,246327
199876003,middle,199876
444869001,bowl,444869
501385000,no,501385
144062000,no,144062
528046001,yes,528046
152808000,sandwich,152808
269015002,yes,269015
467142002,6,467142
39390002,many,39390
473208000,donuts,473208
1668002,2,1668
115146013,fan,115146
153931004,yes,153931
465357000,0,465357
204049007,gloves,204049
402615001,w,402615
147577000,tan,147577
401642001,2,401642
280530002,3:00,280530
292526005,5,292526
263211006,fence,263211
262162022,8,262162
472046003,table,472046
21503006,restaurant,21503
80281000,no,80281
231589002,bed,231589
440937000,phone,440937
534194023,people,534194
513497002,3,513497
49688001,right,49688
397117008,nothing,397117
96251002,vase,96251
50100004,unknown,50100
476065001,computer,476065
404373013,gray,404373
290684004,sandals,290684
490415003,no,490415
309900003,shoes,309900
260048000,broken,260048
121430002,38,121430
378482000,pink,378482
234595002,5,234595
172083000,blue,172083
506471001,no,506471
285681019,lufthansa,285681
526401001,road,526401
258509000,unknown,258509
247057000,s,247057
325505006,9:20,325505
513189003,3 feet,513189
153184002,eating,153184
336949000,2,336949
173553002,nothing,173553
376295003,3,376295
34757003,chopsticks,34757
286021004,38,286021
25386003,food,25386
346605000,refrigerator,346605
118124001,seat,118124
75426025,warning,75426
507318005,no,507318
433774000,yes,433774
222635028,nothing,222635
423830000,on ground,423830
347233006,4,347233
118432002,beach,118432
346633004,bananas,346633
560566009,yes,560566
46463008,pickle,46463
310622009,city,310622
232115002,red,232115
33158002,daytime,33158
420110021,pizza,420110
446850009,yes,446850
267225022,garbage,267225
154154000,2,154154
264044000,outside,264044
168544000,tim hortons,168544
248631006,apple,248631
134940001,kite,134940
214123001,1,214123
120420002,camera,120420
292526001,10,292526
384512001,many,384512
104327001,fishing,104327
194594007,yes,194594
78915000,woman,78915
9679000,yes,9679
91236008,up,91236
432702005,sitting,432702
349737006,no,349737
438535000,11:55,438535
271780003,obama,271780
42091004,no,42091
14874006,camera,14874
75426026,no parking,75426
53223006,welcome,53223
435260003,4,435260
395180001,fishing,395180
345397002,home,345397
152255000,no,152255
211097000,yes,211097
132084000,road,132084
270532002,4,270532
138806004,no,138806
139281006,carrot,139281
87356001,public,87356
213773004,yes,213773
234794002,parking,234794
434576006,floor,434576
365642007,sidewalk,365642
162398001,no,162398
142000002,right,142000
18903019,laptop,18903
570810002,luggage,570810
285681005,china,285681
161877008,0,161877
434098038,nowhere,434098
492107006,adidas,492107
122229001,walking,122229
56373037,wall,56373
11721004,modern,11721
536200042,no,536200
134689001,1,134689
329533002,0,329533
62915000,0,62915
311964001,hair,311964
316019001,rope,316019
52290003,laptop,52290
398304002,no,398304
80429012,posing,80429
311690000,no,311690
210228002,left,210228
392878002,sitting,392878
157789013,broccoli,157789
542024002,yankees,542024
94422007,bank of america,94422
94501002,no,94501
392915010,black,392915
203215005,hand,203215
307438005,people,307438
567093002,no,567093
12370002,unknown,12370
154816001,28,154816
37707002,pink,37707
478225002,25,478225
304484003,noon,304484
464339007,yes,464339
158798003,camera,158798
427091000,38,427091
513727002,no,513727
149909000,pelican,149909
296858000,fence,296858
208044002,woman,208044
54011004,fire hydrant,54011
173334000,carriage,173334
454978002,dead end,454978
142592001,0,142592
290002002,water,290002
7789002,scissors,7789
197652001,parrot,197652
338941001,yes,338941
247057001,ramp,247057
125997001,no,125997
301634000,water,301634
404534009,coca cola,404534
54627013,no,54627
344029013,unknown,344029
150538002,0,150538
527961003,14,527961
9807000,laptop,9807
49646003,no,49646
126914001,2,126914
279265001,no,279265
514681002,river,514681
85434002,skiing,85434
143533003,5,143533
173208013,white,173208
409630015,no,409630
62554001,3,62554
398866000,black,398866
376187001,traffic,376187
263700001,5,263700
484587002,toilet paper,484587
76873001,bus,76873
75612010,0,75612
414795002,yes,414795
188818011,silver,188818
434723003,unknown,434723
327919002,no parking,327919
342403001,white,342403
525988004,nothing,525988
237600001,5:00,237600
25358002,background,25358
478120003,klm,478120
318571001,no,318571
208946017,10,208946
501153002,police,501153
119308015,no,119308
60080002,plaid,60080
114184015,counter,114184
491102002,head,491102
338105004,evening,338105
42667011,reading,42667
528962002,nothing,528962
205206002,db,205206
576946002,food,576946
250227004,yes,250227
56752000,backpack,56752
203865002,nowhere,203865
349579001,white,349579
462386002,3,462386
374052000,pigeons,374052
26534003,no,26534
177449003,1,177449
293044000,oranges,293044
178317002,6,178317
320641028,0,320641
581560000,1,581560
12733001,picture,12733
236599002,20,236599
492609004,spinach,492609
2839002,cat,2839
153524002,monitor,153524
314694006,no,314694
271759002,heart,271759
365866001,white,365866
253557000,clouds,253557
550322002,4,550322
253282002,white,253282
416311001,3,416311
369849002,left,369849
99039000,birthday,99039
505650011,bridge,505650
268941003,3,268941
67255013,2,67255
145335000,skiing,145335
265372002,unknown,265372
111819002,elephant,111819
305873001,no,305873
230987002,desktop,230987
171548002,5,171548
507330003,870,507330
246454000,pitbull,246454
53420005,gray,53420
372979003,looking out window,372979
285681011,lufthansa,285681
578852001,hollywood,578852
358923002,umbrella,358923
425866001,no,425866
163473004,8,163473
167510001,bush,167510
110460000,umbrella,110460
376093001,pizza hut,376093
115118003,slow,115118
391016002,9,391016
140263021,food,140263
153709001,landscape,153709
568290002,ford,568290
387136000,dog,387136
547875013,sandwich,547875
467386000,nowhere,467386
129420001,3,129420
350073002,yes,350073
418606000,long time,418606
211107016,fan,211107
555050000,long,555050
261426005,ham,261426
47121009,dawn,47121
457559000,3,457559
162035006,peace,162035
434410000,bike,434410
332940005,wood,332940
138995001,tennis racket,138995
70332002,yes,70332
468203006,red,468203
140840000,9,140840
21232000,wall,21232
71072003,woman,71072
56752006,lake,56752
89898001,no,89898
378967003,standing,378967
388299000,bear,388299
229270002,motorcycle,229270
415990003,10,415990
76310005,no,76310
318471007,maple,318471
448309006,yes,448309
8196001,chicken,8196
298403000,yellow,298403
53364000,3,53364
21503004,3,21503
297819003,cake,297819
388085000,umbrella,388085
472623007,rough,472623
155897003,yes,155897
562943000,surfboard,562943
104345016,sunset,104345
379108000,blue,379108
209290001,table,209290
200116000,yes,200116
331236001,sign,331236
10149003,cutting board,10149
147904005,yes,147904
205239005,building,205239
56036004,5:15,56036
193674002,human,193674
376856000,trees,376856
161047001,white,161047
533003001,2,533003
451693005,ceramic,451693
330897000,spinach,330897
357578003,towing,357578
463226002,happy birthday,463226
578210001,cake,578210
257943001,no,257943
92683002,flowers,92683
343606000,2,343606
452274008,suit,452274
224366005,right,224366
15709001,aa,15709
289417000,skier,289417
516856001,hot dog,516856
475064001,dunkin donuts,475064
371749002,white,371749
448117001,no,448117
394133001,red,394133
475024000,flowers,475024
106331000,nothing,106331
439715004,umbrella,439715
133611008,no,133611
467988001,speaker,467988
506736002,carrot,506736
267035000,yes,267035
10496010,kite,10496
390190008,sink,390190
362289004,tabby,362289
540483016,5,540483
334118003,2,334118
527960002,leaves,527960
38083002,4,38083
555337004,cow,555337
35049005,grass,35049
140439000,4,140439
212470003,2,212470
509192006,yes,509192
536743003,white,536743
444324009,playing wii,444324
434098017,oval,434098
495054037,american,495054
96402017,tv,96402
9077002,many,9077
394535002,0,394535
281687000,scarf,281687
549012002,chicken,549012
415434000,food,415434
157159002,no,157159
25747001,3,25747
250167001,unknown,250167
322987011,no,322987
2154001,yes,2154
42091003,happy,42091
133251003,white,133251
423744002,black,423744
318204002,horses,318204
77400001,no,77400
250870013,bus,250870
149456000,carrots,149456
244581017,black,244581
4355005,1,4355
351017002,on table,351017
537710002,catching,537710
342146002,rope,342146
341700000,yes,341700
247576000,red,247576
35853004,3,35853
548843002,donut,548843
217614004,giraffe,217614
217783000,sky,217783
62549022,outside,62549
539509000,0,539509
425905003,daisy,425905
117525001,no,117525
181007002,40,181007
273642007,black,273642
438556002,blender,438556
95476000,no,95476
431923001,no,431923
395975005,plant,395975
15542002,onions,15542
429323000,toilet paper,429323
27371005,luggage,27371
3425002,blue,3425
437205017,yes,437205
467726002,red,467726
223374001,yes,223374
134768001,keyboard,134768
437110014,flag,437110
137888002,2,137888
164366000,black,164366
139294002,stop,139294
64240001,no,64240
135116008,car,135116
185036001,woman,185036
289842001,kia,289842
568560005,concentration,568560
345869012,2 hours,345869
271565014,5,271565
297374000,yes,297374
327807000,2,327807
147300001,2,147300
170116002,4,170116
445953002,boots,445953
496383001,no,496383
371151007,9:20,371151
267225020,glass,267225
568584000,clothes,568584
99543003,toy,99543
181518003,1,181518
124911050,yes,124911
499093002,kites,499093
408103004,skier,408103
44112004,refrigerator,44112
357578001,fire truck,357578
573971000,many,573971
534942003,yes,534942
269886000,glazed,269886
206994008,usa,206994
289469003,nothing,289469
84650004,1,84650
470521000,suitcase,470521
504074000,1,504074
233223001,wilson,233223
361730013,park,361730
134594002,white,134594
573778001,yes,573778
514787002,neither,514787
351396002,water,351396
571584032,55,571584
17927006,ball,17927
574057001,plastic,574057
100343000,tree,100343
76468000,sweat,76468
568238002,yes,568238
286182005,bear,286182
281123004,rose,281123
550013001,nothing,550013
200938000,10:20,200938
112065006,airport,112065
378948003,nothing,378948
470350015,unknown,470350
506586002,shoe,506586
168953000,texting,168953
74798001,clock,74798
388619000,2,388619
136770005,2,136770
543895000,bird,543895
159151000,ceiling,159151
362327002,cat,362327
478517005,food,478517
197774000,2,197774
22158000,checkered,22158
243775003,5:00,243775
430160013,dessert,430160
288316003,birds,288316
411840001,woman,411840
163167004,yes,163167
289393002,right,289393
490491002,english,490491
516020000,canada,516020
130030008,plant,130030
146042006,dirt,146042
376442007,teddy bear,376442
256156000,toilet paper,256156
32001015,1,32001
244633002,lemon,244633
21686002,no,21686
252133005,crosswalk,252133
78260025,green,78260
93964003,first,93964
188747000,dog,188747
240727003,bird,240727
569314016,book,569314
90010004,unknown,90010
528604016,brushing,528604
191138046,yes,191138
436676002,cats,436676
331455009,steam,331455
355575011,paper,355575
437599002,glass,437599
95474001,bicycle,95474
115875024,female,115875
348720001,door,348720
176031001,food,176031
178370020,happy,178370
77754000,yes,77754
146276001,0,146276
174457001,woods,174457
189828002,no,189828
246963000,2016,246963
499705015,horizontal,499705
542423010,2,542423
488755001,no,488755
93089001,man,93089
551861003,no,551861
415238000,flowers,415238
162366009,no parking,162366
371243011,leather,371243
494320001,0,494320
128586000,2,128586
544052005,2,544052
273329001,human,273329
204432004,pizza,204432
255769003,no,255769
287574000,not very,287574
474028002,2,474028
378814000,0,378814
93730000,8,93730
542509007,yes,542509
141508002,1,141508
82229002,1,82229
467116001,shirt,467116
11099002,2,11099
280810002,red,280810
551861006,no,551861
111104001,food,111104
19176007,bank of america,19176
465887000,blue and white,465887
332027002,rocks,332027
120248019,fishing,120248
380487002,2,380487
287469003,food,287469
565650002,harley,565650
262605002,nothing,262605
138648001,stone,138648
127476000,yes,127476
30066011,no,30066
551654003,food,551654
190499001,pointing,190499
8443000,right,8443
25508005,black,25508
120874002,yes,120874
366484000,nothing,366484
300972001,neither,300972
553968001,5,553968
99481005,pizza,99481
381463005,baseball,381463
362127000,small,362127
378814001,eating,378814
79084005,nike,79084
197796002,sink,197796
138601003,movie,138601
22072005,white,22072
350386004,table,350386
98018001,unknown,98018
266379002,yes,266379
367848001,no,367848
63525002,wall,63525
157261004,on tracks,157261
42568001,off,42568
71618000,graffiti,71618
557339007,glass,557339
208955002,yes,208955
318284002,outside,318284
259976001,12,259976
444324018,yes,444324
573058000,no,573058
177258001,hungry,177258
434511003,office,434511
50627002,8,50627
158414002,4,158414
270001006,onions,270001
577840001,blue,577840
311310002,yes,311310
333556006,1:50,333556
528318002,solid,528318
406841006,blue,406841
111593005,umbrella,111593
206800003,yes,206800
116825002,pen,116825
500079003,main,500079
21993000,bud light,21993
328452002,1,328452
78283001,2.00,78283
376247001,man,376247
506945000,no,506945
254931012,5:00,254931
155192005,green,155192
149446007,surfboard,149446
50099003,dell,50099
173004000,no,173004
200775000,pizza,200775
61418007,stadium,61418
177486001,color,177486
