QuestionID,MCAN+BERT,ImageID
134016006,vegetable,134016
396167000,stripes,396167
396167001,bob,396167
396167002,9,396167
527248003,parade,527248
371864001,desk,371864
371864007,desk,371864
134034001,4,134034
87875002,silver,87875
265108000,wall,265108
265108002,no,265108
265125001,nowhere,265125
527270000,man,527270
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200004,going,396200
396200006,yes,396200
396200007,skate park,396200
396200009,background,396200
396200010,yes,396200
396200019,left,396200
396200020,2,396200
2985004,elephant,2985
2985008,brown,2985
396205002,field,396205
396205008,yes,396205
396209001,plant,396209
134066002,bear,134066
134074005,farm,134074
134075000,3,134075
134075003,white,134075
134075004,orange juice,134075
235784006,right,235784
235784007,safety,235784
265151000,pink,265151
265151003,luggage,265151
396224003,yes,396224
265153000,7,265153
3014000,pepperoni,3014
3014002,yes,3014
134096001,no,134096
134098002,yes,134098
306339000,toy,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103008,yes,134103
265176000,pink,265176
3035002,delta,3035
134112002,apple,134112
134119003,4,134119
134119005,4,134119
134119012,eating,134119
134119018,4,134119
396269003,vase,396269
396269004,green,396269
396269005,modern,396269
396269006,flowers,396269
265200002,pizza,265200
265200004,pizza,265200
396274001,tall,396274
396274002,natural,396274
134133001,no,134133
134133002,lot,134133
265208001,lemon,265208
3067001,playing,3067
3067002,table,3067
527363002,middle,527363
396295000,flower,396295
265227000,0,265227
265227001,bread,265227
3084001,2,3084
396302001,plate,396302
396302002,no,396302
265234007,boat,265234
265234009,boat,265234
3093000,yes,3093
134167000,fence,134167
265243002,paint,265243
3103003,nowhere,3103
134178001,eating,134178
396324000,3,396324
396324004,paper,396324
3109002,posing,3109
265256000,american,265256
527407000,clock,527407
527407001,clock,527407
527407002,white,527407
527407004,4,527407
459272005,yes,459272
134194000,0,134194
3125000,no,3125
3125003,bus,3125
134199003,1,134199
134199004,1,134199
3134001,no,3134
3134002,4,3134
134213001,yes,134213
134215003,,134215
3145002,no,3145
3149000,yes,3149
3149002,noon,3149
134223002,onions,134223
134223005,2,134223
134223007,no,134223
134223009,ketchup,134223
396369000,white,396369
396369004,yes,396369
546659004,yes,546659
527445000,red,527445
396385002,yes,396385
396387000,4,396387
527464000,floor,527464
568508006,electricity,568508
527480000,waves,527480
527480002,water,527480
401642001,2,401642
527486002,air,527486
134278002,white,134278
527497001,website,527497
527497003,light,527497
134288000,orange,134288
3217000,no,3217
134290000,standing,134290
134290002,blonde,134290
134290003,shoes,134290
22382001,no,22382
527510001,military,527510
265372002,yes,265372
265372008,blue,265372
265372009,fishing,265372
265372013,0,265372
265372025,0,265372
265372029,left,265372
265372030,fishing,265372
265374003,hit ball,265374
265374005,short,265374
265378000,broken,265378
265378001,police,265378
265378005,4,265378
371910001,2,371910
371910003,nikon,371910
371910004,,371910
527529000,sleeping,527529
3244002,mouse,3244
396461000,light,396461
527535000,cheesecake,527535
527535001,white,527535
527535002,icing,527535
527535003,2,527535
134322000,4,134322
134322002,2,134322
218996000,unknown,218996
218996002,ham,218996
265407003,grass,265407
265407004,yes,265407
265407005,pink,265407
265407006,yes,265407
527553002,trees,527553
527558000,yes,527558
527558001,water,527558
527573002,brown,527573
527575001,i don't know,527575
527578000,on wall,527578
527578001,3,527578
527580001,3,527580
134366001,3,134366
396518000,weeds,396518
396519000,15,396519
396519005,ball,396519
459303001,2,459303
459303002,4,459303
3310006,yes,3310
134386000,2,134386
134386003,food,134386
527603004,water,527603
527603005,refrigerator,527603
265464002,4,265464
396541005,website,396541
396541013,website,396541
396541016,boy,396541
396543002,fedora,396543
527616000,striped,527616
527616001,man,527616
527616005,old,527616
527616006,pepsi,527616
3337000,wristband,3337
396556000,yes,396556
134413000,fruit,134413
3342001,white,3342
3342002,red white and blue,3342
527631006,yes,527631
527631009,bread,527631
527631011,fork,527631
22403001,10,22403
22403002,no,22403
22403004,california,22403
396568009,2,396568
527644004,unknown,527644
44250001,swimming,44250
44250004,leaving,44250
288170000,city,288170
288170003,photographer,288170
265518001,metal,265518
3378004,no,3378
134459001,7,134459
134460000,yes,134460
134460001,monkey,134460
396608001,mustard,396608
396617000,no,396617
265547002,nothing,265547
265550002,short,265550
265550004,0,265550
527695002,round,527695
134483005,bag,134483
134483006,yes,134483
134483007,toilet,134483
134483016,yes,134483
134483018,can't tell,134483
134483022,1,134483
546702005,no,546702
546702006,resting,546702
546702007,no,546702
527704003,yes,527704
3425002,black,3425
265574007,towels,265574
265574009,sink,265574
134503000,no,134503
265584002,don't know,265584
527733002,yes,527733
265597002,bread,265597
396673000,unknown,396673
396676002,0,396676
396676003,parking,396676
396676004,on pole,396676
396676006,right,396676
396676007,crosswalk,396676
396676011,noon,396676
396676012,noon,396676
396676013,3,396676
527750000,yes,527750
265611002,10,265611
134542000,no 1,134542
134542003,no,134542
134542004,apple,134542
396687000,skiing,396687
396691000,pizza,396691
396692000,yes,396692
396692001,2,396692
396692002,3,396692
396692003,american,396692
396692004,2,396692
396692005,2,396692
396692006,city,396692
396692008,2,396692
396692010,yes,396692
134551003,soccer,134551
134552003,yes,134552
488942004,3,488942
488942006,2,488942
134558001,no,134558
134558002,don't know,134558
3488003,no,3488
3488008,unknown,3488
265635000,sandals,265635
265635004,tile,265635
265636006,no,265636
265636009,no sign,265636
527783001,2,527783
527784000,budweiser,527784
3501000,bacon,3501
134574007,no,134574
134575000,0,134575
134575002,3,134575
506401003,0,506401
506401004,0,506401
396729000,unknown,396729
396729001,no,396729
396736000,directions,396736
396736001,walk,396736
415648002,30,415648
134596000,hat,134596
134596002,no,134596
265677000,100,265677
589001,yes,589
396754001,professional,396754
396768000,no,396768
3553003,nike,3553
527845000,4,527845
527846004,5,527846
527846006,no,527846
134649002,nowhere,134649
134649008,yes,134649
134649011,yes,134649
3580001,2,3580
265725000,25,265725
527885002,yes,527885
527885003,wood,527885
527885004,plastic,527885
134688002,food,134688
134689001,1,134689
134689006,outside,134689
134689008,3,134689
205253000,towel,205253
205253003,no,205253
265771000,microwave,265771
265771001,counter,265771
396845000,playing baseball,396845
134703005,20,134703
134703006,helmet,134703
396851000,luggage,396851
396851003,pavement,396851
265789003,ski poles,265789
134738000,black,134738
134738001,unknown,134738
527960002,leaves,527960
527960005,nothing,527960
527961000,2,527961
527961002,yes,527961
527961003,13,527961
527961004,4,527961
527962000,all,527962
527962006,unknown,527962
527962009,yes,527962
484584001,adidas,484584
265822001,basket,265822
265822002,nothing,265822
396903002,s,396903
134760000,ski lift,134760
3690000,pizza,3690
3693000,standing,3693
3694002,no,3694
22461001,fruit,22461
134768001,typing,134768
481214002,woman,481214
481214004,20,481214
481214006,black,481214
3703000,no,3703
527994000,1,527994
527994001,no,527994
66154001,dots,66154
66154003,middle,66154
3716000,yes,3716
240173002,bus,240173
134815002,2,134815
528033000,shirt,528033
528033002,floor,528033
396972000,modern,396972
528046000,yes,528046
3761004,no,3761
265916001,1,265916
528062003,glass,528062
3779001,yes,3779
396997005,baseball,396997
396997006,red,396997
134856005,ocean,134856
134856006,2,134856
134856017,people,134856
134856018,beach,134856
3786002,yes,3786
134863003,traffic light,134863
397008001,0,397008
397008002,apple,397008
397008004,standing,397008
3793000,nothing,3793
3793002,0,3793
3793004,star,3793
306467000,3,306467
306467002,no,306467
306467003,rock,306467
528084000,no,528084
134870000,0,134870
134870001,no parking,134870
134870002,right,134870
3799000,1 way,3799
3799001,yes,3799
528091001,black,528091
265950000,baseball,265950
265950001,25,265950
134886000,trees,134886
134886003,yes,134886
134886024,truck,134886
134886027,grass,134886
134888001,yes,134888
3817001,chef,3817
372009005,teddy bear,372009
372009007,stripes,372009
397063001,donut,397063
397063002,donut,397063
528136006,sign,528136
528136020,truck,528136
528136023,10,528136
528136026,5,528136
528136027,truck,528136
528136028,yes,528136
528136030,surfboard,528136
528136031,rack,528136
528136037,storage,528136
528136040,yes,528136
528136043,sign,528136
528136045,0,528136
3849000,far,3849
3849004,0,3849
131714000,lab,131714
131714001,2,131714
134926000,0,134926
134935002,apples,134935
3867002,3,3867
134940001,kite,134940
134940002,flying kites,134940
397089001,microwave,397089
266021002,1,266021
134964001,child,134964
134964002,yes,134964
528184000,12,528184
266041001,frisbee,266041
397117002,white,397117
397117003,people,397117
397117004,street,397117
397117005,nothing,397117
397117008,people,397117
568630000,bob,568630
284641004,yes,284641
528201000,man,528201
397135000,4,397135
197262001,8,197262
197262002,8,197262
197262003,cheese,197262
197262004,cheese,197262
266070004,bird,266070
175417002,3,175417
175417003,white,175417
197263000,plaid,197263
197263001,yes,197263
197263002,gray,197263
3932001,red,3932
397151001,kite,397151
528225004,fur,528225
528225006,1,528225
528225008,5,528225
528225018,5,528225
528225022,fall,528225
3939001,3,3939
3947002,clouds,3947
135023000,nothing,135023
135023002,bicycle,135023
266099005,white,266099
266099006,american,266099
266099007,,266099
135029009,orange juice,135029
528251004,frisbee,528251
3964000,hat,3964
3964002,8,3964
135037000,bear,135037
135037001,2,135037
135042000,0,135042
135042001,nothing,135042
135042002,no,135042
266115000,stop,266115
266115001,stop,266115
528261006,walking,528261
135057000,truck,135057
135057001,yes,135057
528276003,trees,528276
397211001,0,397211
262810002,yes,262810
135071003,vent,135071
135071004,plant,135071
135071005,granite,135071
135076001,blue,135076
372038002,yes,372038
266151000,purple,266151
266151002,afternoon,266151
266151004,1 hour,266151
4011000,bear,4011
4021000,28,4021
4021002,28,4021
528311001,windows,528311
416184002,no,416184
528318000,closed,528318
528318008,yes,528318
528318009,pictures,528318
528318010,black,528318
266176000,white,266176
328352000,2,328352
328352001,2,328352
240972004,wall,240972
528331000,park,528331
135116002,front,135116
135116003,no,135116
135116004,brown,135116
135116008,nothing,135116
135117001,unknown,135117
568653000,4,568653
568653001,yes,568653
397278001,words,397278
397278002,nothing,397278
135139003,yes,135139
397287000,left,397287
397287002,street,397287
397291000,nothing,397291
397291001,ground,397291
528364002,yes,528364
4079002,4,4079
4079003,white,4079
4079005,yes,4079
4079006,white,4079
397303000,background,397303
397303001,no,397303
397303002,picture,397303
397303003,paper,397303
135161000,window,135161
4092000,wii controller,4092
4092001,black,4092
397318001,hot dog,397318
397318008,0,397318
397318017,2,397318
397318022,hot dog,397318
397318023,eating,397318
397322000,no,397322
397322001,12,397322
4108002,0,4108
4108003,white,4108
284674001,person,284674
528399000,gold,528399
528399001,5,528399
528399002,whole,528399
528411001,yes,528411
528411002,no,528411
4125005,3,4125
459440001,yes,459440
459440002,white,459440
459440007,yes,459440
266278002,4,266278
397351002,umbrella,397351
397352001,bank of america,397352
397354002,yes,397354
219144003,orange,219144
4157000,teddy bear,4157
4157001,5,4157
4157002,lights,4157
4157003,bud light,4157
528458000,4,528458
528458001,no,528458
528462000,background,528462
528462003,on ground,528462
4175000,yes,4175
357916000,b,357916
357916003,left,357916
306415001,red,306415
306415002,laptop,306415
397403001,crane,397403
397403002,black,397403
397403006,no,397403
397404001,4,397404
281101000,green,281101
546832002,plastic,546832
135266000,bikes,135266
135266003,no,135266
528488002,terrier,528488
135275001,crosswalk,135275
266348004,bird,266348
528496002,white,528496
135281001,bus,135281
4211002,riding,4211
4212003,no,4212
397433000,nothing,397433
397433001,kitchen,397433
397433002,sitting,397433
266363000,sidewalk,266363
4227001,tennis ball,4227
4227002,serving,4227
528516001,carrots,528516
4229000,ivory,4229
266376002,hit ball,266376
266376003,no,266376
266379001,2,266379
266379002,yes,266379
266379004,samsung,266379
266379006,floor,266379
266379008,floor,266379
266379009,counter,266379
528524002,no,528524
528525001,umbrella,528525
528525002,no,528525
528525003,umbrella,528525
528527001,1,528527
266385000,3,266385
266385001,no,266385
4243000,yes,4243
4243002,yes,4243
4243003,4,4243
135319002,clock,135319
284698002,cell phone,284698
4256002,2,4256
4256008,no,4256
397475000,2,397475
397475002,0,397475
397475003,2,397475
397475004,2,397475
397475007,0,397475
4266005,many,4266
4266010,2,4266
397483003,lights,397483
4275001,street,4275
4283000,2,4283
135356001,towel,135356
135356002,yes,135356
528575001,sitting,528575
528575002,teddy bear,528575
397512001,no,397512
397512005,no,397512
397512017,0,397512
397512025,0,397512
397512030,0,397512
397514000,london,397514
397514001,parking lot,397514
397514002,windows,397514
266443001,0,266443
481314001,3,481314
397518000,black,397518
397518004,black,397518
397522000,2,397522
528604002,brushing teeth,528604
528604005,yes,528604
528604006,yes,528604
528604016,brushing,528604
528604018,gray,528604
528604019,no,528604
219174006,polar,219174
135399000,rice,135399
135410000,car,135410
135410002,trees,135410
135411000,brown,135411
266487001,1,266487
266487002,yes,266487
87435001,on road,87435
528643000,donut,528643
266502000,no,266502
266502001,nowhere,266502
4359001,10,4359
4359002,yes,4359
66263002,road,66263
88109000,white,88109
88109002,no,88109
397587001,green,397587
397587004,2,397587
4375002,skiing,4375
135460000,4,135460
135460002,no,135460
175494002,microwave,175494
175494004,dog,175494
175494010,lab,175494
4392001,bulldog,4392
397617002,yellow,397617
397617003,not long,397617
135478004,1,135478
135478005,computer,135478
135483000,girl,135483
135483002,3,135483
397628000,2,397628
397628005,7,397628
528705001,scarf,528705
528705002,no,528705
266562000,right,266562
266562001,4,266562
397636002,yes,397636
397636003,feet,397636
397640000,walking,397640
