QuestionID,CASCADE,ImageID
264385003,0,264385
264385004,computer,264385
264385005,yes,264385
395462000,sand,395462
395463002,no,395463
526536002,no,526536
526536006,no,526536
306212002,white,306212
526555000,yes,526555
526555001,restaurant,526555
526555003,stripes,526555
526555004,red,526555
526555006,2,526555
133343003,0,133343
264420001,yes,264420
264420002,ivory,264420
264420003,zoo,264420
264424003,5,264424
480173002,1,480173
480173004,white,480173
526580003,tennis,526580
526580006,jeans,526580
526580009,wii remotes,526580
526580023,tennis,526580
526580027,1,526580
526580029,1,526580
2295000,wicker,2295
2295003,4,2295
2295005,real,2295
395512001,clean,395512
264441000,black,264441
264441002,cat,264441
395514002,no,395514
2299000,20,2299
2299001,20,2299
2299002,no,2299
2302000,blue,2302
133377002,yes,133377
133380000,branch,133380
264454001,1,264454
133386000,no,133386
133386001,skateboarding,133386
133386007,no,133386
133386011,10,133386
133386013,8,133386
133386017,9,133386
133386018,1,133386
133386020,yes,133386
264461001,white,264461
264461002,woman,264461
387000,on table,387
387001,dell,387
175151002,0,175151
395550000,yes,395550
264482000,donuts,264482
153307000,pink,153307
153307001,roses,153307
133412002,cheese,133412
395557002,blue,395557
22236000,unknown,22236
22236002,5,22236
2346002,no,2346
264497002,jacket,264497
526645000,no,526645
526645001,no,526645
526645004,standing,526645
395575000,no,395575
264506002,no,264506
264506004,sheep,264506
264506006,farm,264506
395606000,b,395606
395606001,dodgers,395606
395606002,0,395606
395606003,no,395606
264535002,brown,264535
133464000,remote,133464
264540000,spinach,264540
264540002,chinese,264540
133470001,surfboard,133470
133470003,waves,133470
133470004,5,133470
133470006,surfing,133470
133476000,yes,133476
133476001,bread,133476
133476003,beer,133476
133476008,orange,133476
133476019,beer,133476
395621004,4,395621
395621007,2,395621
395621008,4,395621
264554000,no,264554
133485000,china,133485
133485002,2,133485
475813003,stripes,475813
526711001,united,526711
526711002,jet,526711
395644000,blue,395644
395644001,4,395644
2431001,spoon,2431
526723003,black,526723
526723005,bench,526723
526723006,black,526723
526723007,talking on phone,526723
526723008,black,526723
526723009,black and white,526723
526723011,dress,526723
526723012,white,526723
526723014,no,526723
526728001,suitcase,526728
502001001,glasses,502001
395665002,no,395665
395665003,no,395665
264599005,8,264599
69914000,black,69914
69914003,clock,69914
69914008,spoon,69914
526751005,water,526751
133537000,red,133537
526756000,0,526756
526756001,8,526756
502854002,posing,502854
264615000,1,264615
264615001,4,264615
264619001,yes,264619
264619002,2,264619
2477002,chair,2477
526767000,no,526767
526767005,yes,526767
526767006,wall,526767
264625001,red,264625
133556000,no,133556
133556001,tennis,133556
133556002,white,133556
395701000,no,395701
526778001,blue,526778
526778002,stop,526778
133567000,red,133567
395714000,yes,395714
395714001,2,395714
133571000,brown,133571
133571002,mountains,133571
133571003,2,133571
395717001,no,395717
395717002,green,395717
395717003,kayaking,395717
395717004,kayaking,395717
576200001,wire,576200
264654000,4,264654
264654001,yes,264654
526800000,red sox,526800
526800001,25,526800
526800002,batter,526800
526801003,mouse,526801
264659001,parrot,264659
264660001,people,264660
264660002,no,264660
264660003,0,264660
2521000,4,2521
2521001,0,2521
2521003,white,2521
2521004,yes,2521
2521005,right,2521
2521007,street,2521
2521008,right,2521
2521009,park,2521
2521011,stop,2521
2521014,stop,2521
2521017,sign,2521
2521018,stop,2521
2521020,no,2521
133596000,0,133596
2525001,solid,2525
2525002,2,2525
262565002,8,262565
2529002,noon,2529
2529003,clock tower,2529
2529004,tall,2529
2529006,white,2529
2529007,0,2529
2529008,no,2529
2532001,yes,2532
395752000,green,395752
395752002,bus,395752
395752003,silver,395752
395752004,no,395752
264683001,american,264683
264686000,1,264686
264686001,2,264686
264686002,flat,264686
133619001,afternoon,133619
133619002,red,133619
133620000,yes,133620
133620001,no,133620
133620003,no,133620
133622003,sesame,133622
133622008,cake,133622
22271002,0,22271
133629002,2,133629
133629003,chair,133629
133631000,both,133631
2562000,black and white,2562
2562003,nike,2562
133636000,0,133636
133636002,0,133636
133636004,yes,133636
133645001,no,133645
264718007,parking meter,264718
133648001,no,133648
133648002,blue,133648
459182001,sand,459182
395801002,people,395801
395801004,yes,395801
395801005,no,395801
395801006,5,395801
395801007,noon,395801
264730000,4,264730
264730001,no,264730
2587001,apple,2587
2592000,nothing,2592
2592002,0,2592
131504000,no,131504
131504001,noon,131504
131504002,black,131504
131504003,clock,131504
133667002,sign,133667
526892001,standing,526892
133679003,0,133679
133680002,car,133680
133680007,no,133680
133680008,bike,133680
133680009,1,133680
264753000,,264753
2613005,ocean,2613
2613006,3,2613
133690001,pink,133690
133690004,yes,133690
133690005,0,133690
133690006,sleeping,133690
133693000,wall,133693
133693001,street sign,133693
133693003,wall,133693
133693013,nothing,133693
133693016,2,133693
133693019,p,133693
133693020,0,133693
133693022,7,133693
264769000,4,264769
264769003,yellow,264769
264769005,open,264769
264769006,table,264769
264769010,kitchen,264769
133698000,white,133698
133698002,no,133698
133698003,yes,133698
395849000,airport,395849
395849001,white,395849
395849002,red,395849
395849003,cross,395849
395849004,white,395849
133707002,sitting,133707
2640003,8,2640
264787003,fur,264787
395865000,unknown,395865
395865002,fire hydrant,395865
262587000,blue,262587
264805000,granite,264805
264805001,bathroom,264805
264805002,soap,264805
264805003,white,264805
264805004,gray,264805
526955003,bear,526955
526962007,pillow,526962
526962008,no,526962
526962016,banana,526962
526962017,sitting,526962
264819001,circle,264819
264819002,0,264819
133750000,no,133750
568425001,no,568425
568425002,red,568425
2685000,pink,2685
2685002,1,2685
395903001,ocean,395903
395904000,no,395904
395904002,christmas,395904
395904003,glass,395904
2690000,wind,2690
2690002,many,2690
133778000,yes,133778
264853000,sunglasses,264853
264853001,white,264853
264855002,yes,264855
264855003,nothing,264855
264855004,riding horse,264855
395928000,no,395928
395928002,0,395928
527002002,rope,527002
527002003,no,527002
109679000,0,109679
109679001,shoes,109679
109679002,black,109679
264870000,no,264870
264870001,refrigerator,264870
264870002,yes,264870
527022000,2,527022
527023002,blue,527023
527023004,no,527023
527025001,flag,527025
527029000,blue,527029
527029001,eating,527029
283785001,sitting,283785
283785002,shirt,283785
133819001,red,133819
133821000,gray,133821
133821001,rock,133821
527038002,0,527038
527040000,1,527040
2753001,lab,2753
2753002,frisbee,2753
133827001,snow,133827
133827003,yellow,133827
133827016,cars,133827
133827020,highway,133827
133827022,night,133827
2759000,no,2759
2759001,vegetable,2759
2759002,1,2759
568439001,40,568439
133836000,yellow,133836
133836001,2,133836
133836002,blue and yellow,133836
133836005,red,133836
264909001,4,264909
527054000,yes,527054
264919000,yes,264919
264919001,yes,264919
264919002,stick,264919
527064000,round,527064
395997001,0,395997
305609004,bread,305609
264940000,cut,264940
264940001,stripes,264940
133869002,0,133869
527086000,7,527086
264948005,2,264948
264957000,woman,264957
527102000,food,527102
527102002,red,527102
527102003,both,527102
264961000,red,264961
264961001,yes,264961
264962000,no,264962
264964000,white,264964
264964001,clean,264964
264964002,no,264964
2822000,yes,2822
2822001,no,2822
264968000,nike,264968
264968001,yes,264968
264968004,yes,264968
264968005,short,264968
264976001,yes,264976
396051002,daytime,396051
396051005,no,396051
264992000,orange,264992
264992002,0,264992
153392004,many,153392
133923001,silver,133923
133923003,car,133923
396068000,yes,396068
396068002,no,396068
133927000,white,133927
133927004,2,133927
133927009,w,133927
133928002,2,133928
133928003,boat,133928
133928004,yes,133928
133928006,new york,133928
133928007,cloudy,133928
265003000,ground,265003
133933000,no,133933
133933007,4,133933
133933008,picture,133933
133933009,playing wii,133933
133933011,2,133933
133933016,black,133933
133933019,4,133933
133933020,sitting,133933
133933030,wii,133933
133933031,white,133933
133933032,black,133933
133933036,remote,133933
133933037,checkered,133933
2867001,yes,2867
527164000,0,527164
527164001,yellow,527164
527164002,no,527164
396094001,red,396094
396094002,yes,396094
2890000,nothing,2890
2890001,yes,2890
133963002,carpet,133963
133964001,seagull,133964
133964002,fishing,133964
2894001,no,2894
133969001,2,133969
133969002,left,133969
527193000,down,527193
527193001,dirt,527193
265050001,yes,265050
240783001,2,240783
265059002,many,265059
265063000,cloudy,265063
265063004,busy,265063
265066001,white,265066
265066002,3 feet,265066
265066003,1,265066
265066005,1,265066
265069001,yes,265069
265069003,red,265069
527215002,black and white,527215
134001001,4,134001
134001002,market,134001
527220000,unknown,527220
527220001,motorcycle,527220
527220002,black,527220
134010000,bridge,134010
134010003,1,134010
134010005,no,134010
134010015,station,134010
134010017,yes,134010
134016003,yes,134016
134016004,vegetables,134016
134016006,vegetable,134016
396167000,stripes,396167
396167001,no,396167
396167002,9,396167
396167004,blue,396167
527248003,parade,527248
371864001,desk,371864
371864003,black,371864
371864007,nothing,371864
134034001,2,134034
134034002,no,134034
87875000,no,87875
87875001,red,87875
87875002,yellow,87875
265108002,yes,265108
265125001,yes,265125
265125002,pink,265125
265125003,rectangle,265125
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200001,nothing,396200
396200003,nothing,396200
396200004,going,396200
396200007,street,396200
396200009,nowhere,396200
396200011,blue,396200
396200016,yes,396200
396200017,skateboard,396200
396200020,2,396200
396200025,no,396200
2985003,2,2985
2985004,elephant,2985
2985005,no,2985
2988000,white,2988
396205001,yes,396205
396205002,mountain,396205
396209000,2,396209
396209001,chair,396209
134066001,elephant,134066
134066002,elephant,134066
396217000,window,396217
134074004,8,134074
134074005,farm,134074
134075002,white,134075
134075003,white,134075
235784004,red,235784
235784006,right,235784
235784007,skiing,235784
265151000,black,265151
265151003,luggage,265151
396224001,beef,396224
396224002,beef,396224
265153000,3,265153
265153001,gray,265153
265153002,elephant,265153
3014000,cheese,3014
3014001,red,3014
3014002,pizza,3014
134096001,no,134096
134098003,no,134098
306339000,nothing,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103006,no,134103
396252000,no,396252
396252002,oak,396252
134112002,apple,134112
134119001,no,134119
134119008,cows,134119
134119013,giraffes,134119
134119019,grassy,134119
396269003,vase,396269
396269004,white,396269
396269005,modern,396269
396269006,flowers,396269
265200000,scissors,265200
265200002,fruit,265200
265200003,red,265200
396274000,flowers,396274
396274001,tall,396274
396274002,no,396274
134133002,0,134133
265208000,sandwich,265208
265208001,apple,265208
3067001,eating,3067
3067002,table,3067
527363000,yes,527363
527363002,middle,527363
527363003,3,527363
396295002,no,396295
265227000,2,265227
265227001,bread,265227
3084000,white,3084
3084001,noon,3084
396302000,lettuce,396302
396302001,nowhere,396302
527375002,dell,527375
134160002,4,134160
265234007,roof,265234
265234009,no 1,265234
527379001,red,527379
3093000,ripe,3093
134167000,nothing,134167
265243002,paint,265243
3103000,white,3103
3103002,white,3103
3103003,nowhere,3103
134178001,texting,134178
396324000,2,396324
396324004,paper,396324
3109001,ocean,3109
265256000,red,265256
265256002,rainbow,265256
527407000,nothing,527407
527407001,clock,527407
527407002,no,527407
527407004,5,527407
459272001,yes,459272
459272002,red,459272
459272005,yes,459272
134194000,0,134194
3125001,background,3125
3125003,truck,3125
134198000,white,134198
134198002,2,134198
134199001,yes,134199
3134000,red,3134
3134002,1,3134
527427000,no,527427
134215002,asphalt,134215
134215003,0,134215
3149000,yes,3149
3149001,6,3149
3149002,night,3149
134223005,0,134223
134223007,no,134223
134223009,sauce,134223
527440002,old,527440
396369000,green,396369
396369005,yes,396369
546659004,yes,546659
3156001,tile,3156
527445000,red,527445
527447000,5,527447
396385000,0,396385
396385001,sandwich,396385
527464000,wall,527464
527464001,drywall,527464
568508004,yes,568508
568508006,electricity,568508
134255002,12,134255
396404003,cars,396404
527480000,waves,527480
527480001,surfing,527480
527480002,0,527480
527486002,in air,527486
527486006,wristband,527486
134278001,30,134278
134278002,blue,134278
527497001,monitor,527497
134285000,black,134285
134285001,no,134285
134288002,white,134288
134290000,standing,134290
134290001,couch,134290
134290003,shoes,134290
22382002,1,22382
527510001,military,527510
265372002,unknown,265372
265372007,20,265372
265372008,blue,265372
265372009,sunny,265372
265372011,20,265372
265372012,people,265372
265372013,0,265372
265372021,no,265372
265372025,unknown,265372
265372029,left,265372
265372030,sailboat,265372
265374003,hit ball,265374
265374005,3 feet,265374
265374006,yes,265374
265378000,clear,265378
265378001,sedan,265378
265378002,black,265378
265378005,4,265378
371910004,0,371910
527529000,sleeping,527529
527529001,black,527529
3244002,computer,3244
396461000,lights,396461
396461001,kitchen,396461
396461002,white,396461
527535000,strawberry,527535
527535001,white,527535
527535002,chocolate,527535
527535003,2,527535
134322000,many,134322
3255000,4,3255
134328003,gray,134328
134328004,planes,134328
134328006,planes,134328
218996000,0,218996
218996002,ham,218996
265407000,scarf,265407
265407002,green,265407
265407004,yes,265407
265407006,yes,265407
527558001,ground,527558
134343000,fall,134343
134346002,black,134346
396496001,sidewalk,396496
396496006,bus,396496
527573001,red,527573
527575001,steel,527575
527575003,yes,527575
527575004,white,527575
265433003,green,265433
265433004,lab,265433
265433005,lab,265433
527578001,4,527578
527578002,fan,527578
527580000,grass,527580
527580001,3,527580
134366000,smartphone,134366
134366001,0,134366
134366002,woman,134366
396518000,weeds,396518
