QuestionID,PANOPTIC,ImageID
526486003,left,526486
264347001,white,264347
133279000,blue,133279
133279002,10,133279
2212003,blanket,2212
2212006,sleeping,2212
133291000,no,133291
133291001,restaurant,133291
153288001,woman,153288
264375000,yellow,264375
264375002,black,264375
395452000,pizza,395452
264382001,umpire,264382
264382003,no,264382
264382006,no,264382
2239001,professional,2239
2239002,w,2239
2239006,hard,2239
2239007,yellow,2239
2239008,yellow,2239
2239009,yellow,2239
2240000,6,2240
264385001,apple,264385
264385004,computer,264385
264385005,yes,264385
395462000,surfboards,395462
395462002,no,395462
395463002,no,395463
395463003,metal,395463
395463008,yes,395463
526536005,2,526536
526536007,yes,526536
133327000,van,133327
2261000,woman,2261
526555000,yes,526555
526555002,1,526555
526555003,plaid,526555
526555004,red,526555
526555006,2,526555
133343002,dark,133343
133343003,0,133343
526560004,yes,526560
264420001,yes,264420
264420002,trunk,264420
264420003,zoo,264420
264424003,3,264424
480173002,1,480173
480173003,white,480173
480173004,black,480173
480173005,green,480173
480173007,man,480173
526570000,yes,526570
2290001,no,2290
2290002,white,2290
526580006,jeans,526580
526580009,nothing,526580
526580013,backpack,526580
526580015,remote,526580
526580016,standing,526580
526580023,0,526580
2295000,wicker,2295
2295001,camera,2295
2295003,10,2295
2295005,real,2295
395512001,clean,395512
264441002,cat,264441
264441003,leather,264441
395514003,wii,395514
2299000,many,2299
2299001,20,2299
2299002,no,2299
2302000,blue,2302
264454001,4,264454
133386000,park,133386
133386001,skateboarding,133386
133386004,nothing,133386
133386011,0,133386
133386013,6,133386
133386017,8,133386
133386018,1,133386
133386020,yes,133386
264461001,white,264461
264461002,woman,264461
387000,on desk,387
387001,apple,387
387003,2,387
175151001,2,175151
395550000,yes,395550
395550001,yes,395550
133412002,pepperoni,133412
395557001,yes,395557
22236000,metro,22236
22236002,4,22236
2346002,both,2346
264497002,dress,264497
526645000,no,526645
526645001,no,526645
526645004,standing,526645
526645006,yes,526645
395575000,no,395575
264506000,yes,264506
264506002,no,264506
526654001,1,526654
526654002,no,526654
2388002,trash can,2388
395606000,b,395606
395606001,dodgers,395606
395606002,dodgers,395606
395606003,no,395606
395606004,glove,395606
133464000,keyboard,133464
264540000,green,264540
133470000,3,133470
133470001,sand,133470
133470003,ocean,133470
133470004,4,133470
133470005,beach,133470
133470006,surfing,133470
133476001,bread,133476
133476002,water,133476
133476003,water,133476
133476008,chocolate,133476
133476009,yes,133476
133476012,ham,133476
133476018,no,133476
133476019,beer,133476
395621000,yes,395621
395621001,3,395621
395621003,yes,395621
395621004,3,395621
395621007,3,395621
395621008,3,395621
264554000,no,264554
133485000,china,133485
133485002,2,133485
475813003,stripes,475813
395634002,nothing,395634
526711001,united,526711
395644001,3,395644
2431001,spoon,2431
526721000,drinking,526721
526721002,table,526721
526723003,black,526723
526723005,couch,526723
526723009,black and white,526723
526723014,no,526723
526728001,stop,526728
526728002,building,526728
502001001,bears,502001
502001004,yes,502001
526732001,8,526732
395665003,no,395665
264599005,2,264599
69914000,black,69914
69914003,clock,69914
69914004,3,69914
69914005,counter,69914
69914008,glove,69914
69914011,neither,69914
526751002,yes,526751
526751005,water,526751
133537000,blue and white,133537
526756000,clock,526756
526756001,8,526756
502854002,standing,502854
264615000,3,264615
526762001,10,526762
264619001,yes,264619
264619002,3,264619
264619003,2,264619
2477001,sitting,2477
2477002,couch,2477
526767005,yes,526767
526767006,on wall,526767
133556000,no,133556
133559000,2,133559
526778001,blue,526778
526778002,skiing,526778
133567000,blue and yellow,133567
395714000,yes,395714
395714001,2,395714
133571001,dusk,133571
133571002,farm,133571
395717001,no,395717
395717002,black,395717
395717003,surfing,395717
395717004,surfing,395717
576200001,wire,576200
264654000,1,264654
264654001,yes,264654
526800000,red sox,526800
526800001,0,526800
526800002,baseball,526800
526801002,pink,526801
526801003,mouse,526801
526801004,2,526801
264659000,railing,264659
264659002,yes,264659
264660001,windows,264660
264660003,0,264660
526806000,no,526806
2521001,0,2521
2521005,right,2521
2521007,street,2521
2521009,park,2521
2521011,stop,2521
2521013,no,2521
2521014,stop,2521
2521016,no parking,2521
2521017,roof,2521
2521018,no,2521
2521020,graffiti,2521
133596000,0,133596
2525000,5,2525
2525001,solid,2525
262565002,9,262565
2529002,noon,2529
2529003,apartments,2529
2529004,tall,2529
2529006,white,2529
2529007,3,2529
2532001,yes,2532
395749002,3,395749
395749004,3,395749
395752002,bus,395752
395752004,no,395752
264683000,no,264683
264683001,delta,264683
264686000,1,264686
264686001,2,264686
264686002,flat,264686
133619002,red,133619
133620000,yes,133620
133620001,no,133620
133620003,no,133620
133622001,lemon,133622
133622003,sesame,133622
133622005,lemon,133622
22271002,0,22271
133629002,0,133629
133629003,no 1,133629
133629005,sleep,133629
133631000,ivory,133631
2562003,nike,2562
133636000,0,133636
133636002,0,133636
133636004,yes,133636
133645001,no,133645
133645003,fishing,133645
264718003,stop,264718
264718004,no parking,264718
264718007,street,264718
133648002,blue,133648
459182001,water,459182
395801001,unknown,395801
395801004,yes,395801
395801007,noon,395801
264730000,1,264730
264730001,noon,264730
2587001,bananas,2587
2587002,yes,2587
2592000,nothing,2592
2592002,coffee,2592
131504001,noon,131504
131504003,clock,131504
133667001,chair,133667
133667002,lights,133667
526892000,no,526892
526892001,cooking,526892
526892002,yes,526892
133679003,,133679
133680008,bike,133680
133680009,1,133680
264753000,,264753
2613002,no,2613
2613006,0,2613
2613009,both,2613
2613011,1,2613
2613012,1,2613
133690000,cat,133690
133690001,black,133690
133690004,yes,133690
133690005,0,133690
133690006,texting,133690
133693000,main,133693
133693001,parking,133693
133693002,clock,133693
133693003,main,133693
133693004,left,133693
133693005,clock,133693
133693006,sign,133693
133693010,traffic light,133693
133693013,nothing,133693
133693016,0,133693
133693019,p,133693
133693020,0,133693
133693022,2000,133693
264769000,4,264769
264769005,open,264769
264769010,kitchen,264769
133698003,yes,133698
395849000,parked,395849
395849001,blue,395849
395849002,gray,395849
395849003,cross,395849
2640000,2,2640
264787003,no,264787
526933000,yes,526933
395865000,0,395865
395865002,leaves,395865
526940000,tv,526940
526940002,dog,526940
526940003,pizza,526940
262587000,white,262587
264805000,marble,264805
264805001,bathroom,264805
264805002,soap,264805
264805003,blue,264805
526955000,toothbrush,526955
526955003,bird,526955
526956000,6,526956
526956002,4,526956
526962005,0,526962
526962006,cow,526962
526962007,couch,526962
526962008,no,526962
526962010,white,526962
526962012,yes,526962
526962013,sleep,526962
526962017,sleeping,526962
264819001,rectangle,264819
264819002,0,264819
133750000,far,133750
568425001,no,568425
568425002,red,568425
2685001,no,2685
2685002,0,2685
484551002,gloves,484551
395903001,ocean,395903
395904000,no,395904
395904003,cup,395904
395904004,no,395904
2690000,yes,2690
264853000,sunglasses,264853
264853001,black,264853
264855000,young,264855
264855001,cat,264855
264855002,yes,264855
264855003,grass,264855
264855004,sitting,264855
395928000,no,395928
395928002,0,395928
527002000,yes,527002
527002001,surfing,527002
527002002,rope,527002
527002003,no,527002
109679001,skateboard,109679
109679002,gray,109679
264870000,no,264870
264870001,refrigerator,264870
527022000,0,527022
527023000,yes,527023
527023003,20,527023
527025001,window,527025
527029001,cooking,527029
527029002,food,527029
283785000,nothing,283785
283785002,clothes,283785
133821000,blue,133821
527038002,0,527038
527040000,4,527040
133827001,rain,133827
133827010,yes,133827
133827014,2,133827
133827018,no,133827
133827020,brick,133827
2759000,no,2759
2759002,0,2759
395978001,no,395978
395978002,summer,395978
568439001,modern,568439
568439003,yes,568439
568439004,2,568439
568439005,2,568439
133836001,2,133836
133836002,blue and white,133836
264919000,,264919
264919002,kite,264919
527064000,round,527064
395997001,0,395997
305609003,3,305609
305609004,sandwich,305609
133867001,horse,133867
264940000,cut,264940
264940001,red,264940
133869002,0,133869
527086000,5,527086
527098000,no,527098
527098001,no,527098
264957000,woman,264957
264957002,bus,264957
527102000,food,527102
527102003,both,527102
264961001,yes,264961
264962000,no,264962
2822000,no,2822
2822001,no,2822
264968001,yes,264968
264968004,yes,264968
264968005,short,264968
396051001,yellow,396051
396051002,night,396051
264992000,paper,264992
264992002,1,264992
153392000,gray,153392
133923001,white,133923
133923003,blue,133923
396068001,no,396068
396068002,no,396068
571847002,no,571847
133927009,w,133927
133928000,no,133928
133928002,0,133928
133928003,triangle,133928
133928006,boston,133928
265003000,grass,265003
265003003,surfboard,265003
265003004,round,265003
133933001,office,133933
133933004,wood,133933
133933005,sleep,133933
133933008,picture,133933
133933009,playing wii,133933
133933011,2,133933
133933014,red,133933
133933015,2,133933
133933016,pink,133933
133933019,5,133933
133933020,sitting,133933
133933029,2,133933
133933030,wii,133933
133933032,pink,133933
133933034,2,133933
2867000,no,2867
2867002,no,2867
527163000,0,527163
527164000,0,527164
527164001,yellow,527164
2881004,mountain,2881
2890000,parked,2890
2890001,yes,2890
133964001,duck,133964
133964002,canoe,133964
2894003,wood,2894
133969001,0,133969
133969002,left,133969
527193000,down,527193
527193001,dirt,527193
527193003,walking,527193
265050001,bed,265050
240783001,0,240783
265059002,many,265059
265063000,cloudy,265063
265063001,3,265063
265063004,busy,265063
265066002,3 feet,265066
265066003,2,265066
265066005,5,265066
133995001,green,133995
265069001,yes,265069
265069002,no,265069
527215000,skiing,527215
134001001,5,134001
134001002,cafe,134001
527220000,free,527220
527220001,sedan,527220
527220002,white,527220
134010000,bridge,134010
134010003,0,134010
134010005,yes,134010
134010007,4,134010
134010010,1,134010
134010011,4,134010
134010017,yes,134010
134016006,vegetable,134016
396167000,stripes,396167
396167001,no,396167
396167002,9,396167
396167004,blue,396167
527248000,2,527248
527248002,2,527248
527248003,parade,527248
371864000,apple,371864
371864002,2,371864
371864004,yes,371864
371864005,yes,371864
371864007,phone,371864
134034001,9,134034
87875001,silver,87875
87875002,yellow,87875
265108000,chair,265108
265108002,yes,265108
265125002,blue,265125
527270000,tree,527270
527270004,right,527270
527270006,shorts,527270
396200001,nothing,396200
396200004,going,396200
396200007,skate park,396200
396200010,yes,396200
396200013,trees,396200
396200014,frisbee,396200
396200017,skateboard,396200
396200018,nothing,396200
396200019,left,396200
396200020,2,396200
396200027,no,396200
2985000,water,2985
2985003,2,2985
2985004,elephant,2985
2985008,elephant,2985
2988000,white,2988
396205002,grass,396205
396205005,horse,396205
396209001,backpack,396209
134066002,elephant,134066
396217002,1,396217
134074000,yes,134074
134074002,dog,134074
134074005,farm,134074
134075004,juice,134075
235784004,green,235784
235784006,right,235784
235784007,skiing,235784
265151000,pink,265151
265151001,blue,265151
265151003,microwave,265151
265153000,5,265153
265153001,pink,265153
3014000,cheese,3014
3014002,yes,3014
134096001,no,134096
134098000,skis,134098
134098002,no,134098
306339000,dog,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103006,no,134103
265176000,blue,265176
396252000,no,396252
396252002,blue jay,396252
134119001,no,134119
134119003,7,134119
134119005,7,134119
134119013,giraffes,134119
134119017,7,134119
134119018,8,134119
396269003,vase,396269
396269005,modern,396269
396269006,flowers,396269
265200000,scissors,265200
265200002,pizza,265200
396274000,broccoli,396274
396274001,tall,396274
396274002,yes,396274
134133001,no,134133
134133002,lot,134133
265208000,sandwich,265208
265208001,apple,265208
3067001,eating,3067
3067002,on table,3067
527363002,middle,527363
527363003,3,527363
265227000,0,265227
265227001,bread,265227
265227002,food,265227
3084001,2,3084
396302000,lettuce,396302
396302001,plate,396302
527375005,yes,527375
134160000,chair,134160
134160002,1,134160
265234007,boat,265234
265234008,can't tell,265234
265234009,boat,265234
3093000,ripe,3093
134167000,zebra,134167
265243002,paint,265243
3103003,skateboard,3103
134178001,texting,134178
134178002,8,134178
396324000,2,396324
396324004,paper,396324
3109001,fence,3109
3109002,walking,3109
265256000,red white blue,265256
265256001,small,265256
527407000,nothing,527407
527407001,clock,527407
527407002,2,527407
527407004,12,527407
459272001,yes,459272
459272002,pink,459272
459272005,yes,459272
459272007,sidewalk,459272
3125003,car,3125
134198000,white,134198
134198002,2,134198
3134002,1,3134
3134004,no,3134
134215001,silver,134215
134215003,0,134215
3149000,yes,3149
3149001,20,3149
3149002,noon,3149
134223002,hot dogs,134223
134223005,2,134223
134223006,yes,134223
134223007,no,134223
134223009,ketchup,134223
527440002,farm,527440
396369000,red,396369
396369004,yes,396369
396369005,yes,396369
396369006,yes,396369
546659004,yes,546659
3156001,stripes,3156
3156002,nothing,3156
527445000,red,527445
527445002,12,527445
527447003,1,527447
396385000,0,396385
396385001,bananas,396385
396385002,yes,396385
527464000,wall,527464
568508002,yes,568508
568508004,yes,568508
568508006,computer,568508
134255002,10,134255
396404001,wood,396404
396404003,fire,396404
527480000,waves,527480
527480002,water,527480
401642001,3,401642
527486002,in air,527486
527486006,wristband,527486
134278001,30,134278
527497001,desktop,527497
134285001,no,134285
134288008,yes,134288
134290000,cutting,134290
134290001,table,134290
134290002,blonde,134290
134290003,shoes,134290
527510000,1,527510
527510001,military,527510
265372002,unknown,265372
265372007,10,265372
265372009,fishing,265372
265372010,blue,265372
265372011,10,265372
265372012,people,265372
265372013,0,265372
265372021,no,265372
265372025,0,265372
265372027,10,265372
265372029,left,265372
265372030,fishing,265372
265372036,10,265372
265372038,rocks,265372
265374003,hit ball,265374
265374006,yes,265374
265378000,broken,265378
265378001,sedan,265378
265378005,4,265378
265378007,surfboard,265378
371910000,desk,371910
371910004,computer,371910
