QuestionID,MCAN+ROBERTA,ImageID
109679000,blue and white,109679
109679001,shoes,109679
264870003,1,264870
527025001,fence,527025
527029001,cooking,527029
527029002,food,527029
283785000,man,283785
283785002,suit,283785
133821000,orange,133821
527038002,0,527038
133827001,no,133827
133827014,2,133827
133827016,cars,133827
133827022,morning,133827
2759002,1,2759
568439001,2000,568439
568439003,yes,568439
568439004,3,568439
568439005,2,568439
133836001,2,133836
133836002,blue and white,133836
133836003,platform,133836
527054002,no,527054
264919000,nothing,264919
264919002,toothbrush,264919
527064000,round,527064
527064001,yes,527064
395997001,0,395997
305609003,5,305609
305609004,food,305609
264940000,cut,264940
264940001,stripes,264940
133869002,0,133869
527086000,6,527086
264948005,2,264948
527098000,both,527098
264957000,woman,264957
264957002,person,264957
527102000,food,527102
527102003,no,527102
264961001,yes,264961
2822000,power lines,2822
264968005,short,264968
2839002,sheep,2839
264992000,fruit,264992
264992002,1,264992
133923000,4,133923
133923003,car,133923
396068000,yes,396068
396068002,no,396068
133927009,0,133927
133928003,boat,133928
133928006,new york,133928
265003001,yes,265003
265003002,yes,265003
265003003,frisbee,265003
265003004,nothing,265003
133933000,no,133933
133933008,blinds,133933
133933009,playing wii,133933
133933011,2,133933
133933012,samsung,133933
133933014,black,133933
133933016,yellow,133933
133933019,18,133933
133933020,playing wii,133933
2867001,snow,2867
527163000,6,527163
527163001,white,527163
527164000,0,527164
527164001,pink,527164
396094001,white,396094
396094002,yes,396094
2890000,parked,2890
2890001,yes,2890
133964001,duck,133964
133964002,canoe,133964
2894003,metal,2894
133969001,0,133969
133969002,field,133969
527193000,down,527193
527193001,no 1,527193
527193002,4,527193
265050000,no,265050
240783001,12,240783
265059002,many,265059
265063000,cloudy,265063
265063001,2,265063
265063004,busy,265063
265066002,3 feet,265066
265066003,25,265066
265066005,24,265066
265069003,blue,265069
134001002,grocery,134001
527220000,free,527220
527220001,sedan,527220
134010000,bridge,134010
134010001,yes,134010
134010005,woman,134010
134010007,2,134010
134010017,yes,134010
265085002,no,265085
134016006,vegetable,134016
396167001,0,396167
396167002,12,396167
527248000,2,527248
527248001,yes,527248
527248003,parade,527248
371864000,apple,371864
371864004,yes,371864
371864005,yes,371864
371864007,desk,371864
134034001,6,134034
87875001,silver,87875
265108000,ball,265108
265108002,yes,265108
265125001,rain,265125
527270000,man,527270
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200004,going,396200
396200006,yes,396200
396200009,background,396200
396200017,skateboard,396200
396200019,left,396200
396200020,2,396200
2985008,0,2985
396205002,field,396205
396209000,4,396209
396209001,plant,396209
134066001,wild,134066
134066002,elephant,134066
134074005,farm,134074
134075003,white,134075
235784006,right,235784
235784007,skiing,235784
265151000,pink,265151
265151003,luggage,265151
265153002,vase,265153
3014000,tomatoes,3014
3014002,pizza,3014
134098000,shoes,134098
306339000,toy,306339
134103003,jacket,134103
134103004,yes,134103
134103008,yes,134103
265176000,black,265176
134112000,collie,134112
134112002,dell,134112
134119003,3,134119
134119005,3,134119
134119012,eating,134119
134119018,4,134119
396269003,vase,396269
396269004,white,396269
396269005,modern,396269
396269006,flowers,396269
265200002,pizza,265200
265200004,knife,265200
396274000,flowers,396274
396274001,2 feet,396274
396274002,natural,396274
134133002,little,134133
265208000,sandwich,265208
265208001,lemon,265208
3067001,eating,3067
3067002,on table,3067
396295000,flower,396295
265227000,0,265227
265227001,breakfast,265227
265227002,food,265227
3084001,noon,3084
396302001,on table,396302
265234007,building,265234
265234009,boat,265234
3093000,no,3093
134167000,fence,134167
3103003,skateboarding,3103
134178001,texting,134178
396324000,3,396324
265256000,stripes,265256
265256001,small,265256
527407000,clock,527407
527407002,yes,527407
459272005,yes,459272
3125000,no,3125
134198002,2,134198
134199003,1,134199
3134002,1,3134
3134004,no,3134
134215003,,134215
3145002,no,3145
3149000,yes,3149
3149002,noon,3149
134223005,2,134223
134223007,no,134223
134223009,sauce,134223
396369000,white,396369
546659004,yes,546659
527445000,red,527445
527445002,6,527445
527447000,3,527447
527447003,3,527447
396385002,yes,396385
527464000,table,527464
568508000,yes,568508
568508004,yes,568508
568508006,laptop,568508
134255002,6,134255
527480000,foam,527480
527480001,surfing,527480
527480002,color,527480
401642001,2,401642
401642002,bread,401642
527486002,in air,527486
134278001,10,134278
527497001,website,527497
527497005,yes,527497
3217000,no,3217
134290000,standing,134290
134290002,blonde,134290
134290003,shoes,134290
22382001,no,22382
527510000,6,527510
527510001,military,527510
265372002,0,265372
265372007,5,265372
265372008,blue,265372
265372009,fishing,265372
265372010,blue,265372
265372011,5,265372
265372013,0,265372
265372025,0,265372
265372027,4,265372
265372030,fishing,265372
265372031,no,265372
265372036,5,265372
265372039,daytime,265372
265374003,hit ball,265374
265374005,short,265374
265374006,yes,265374
265378000,broken,265378
265378001,police,265378
265378004,4,265378
265378006,no,265378
371910001,2,371910
371910003,sony,371910
371910004,laptop,371910
527529000,sleeping,527529
3244002,computer,3244
396461000,nothing,396461
527535000,strawberry,527535
527535001,brown,527535
527535002,frosting,527535
134322000,5,134322
134322002,2,134322
218996000,unknown,218996
218996002,roast beef,218996
265407002,purple,265407
265407003,grass,265407
265407004,yes,265407
265407005,pink,265407
265407006,yes,265407
527553002,wood,527553
527558001,standing,527558
134343001,yes,134343
527573002,yellow,527573
527575001,unknown,527575
527575002,0,527575
265433004,dog,265433
527578001,2,527578
527580003,2,527580
527580004,5,527580
134366000,smartphone,134366
134366001,1,134366
134366002,woman,134366
396518000,grass,396518
396518001,jumping,396518
396519000,22,396519
396519005,yes,396519
396519006,yes,396519
459303001,yes,459303
459303002,yellow,459303
3310006,yes,3310
134386003,camera,134386
527603004,water,527603
527603005,refrigerator,527603
265464002,2,265464
396541005,words,396541
396541010,2,396541
396541011,yes,396541
396541013,video game,396541
396541017,laptop,396541
396543002,fedora,396543
527616001,man,527616
527616005,old,527616
527616006,usa,527616
3335000,on wall,3335
3335002,no,3335
3337000,stripes,3337
3337002,watch,3337
396556001,catching frisbee,396556
134413000,fruit,134413
3342001,white,3342
3342002,red white and blue,3342
527631009,bread,527631
527631010,ham,527631
527631011,knife,527631
22403002,no,22403
22403004,california,22403
396568009,1,396568
527644004,unknown,527644
44250001,swimming,44250
44250004,leaving,44250
288170000,city,288170
288170003,photographer,288170
265518001,metal,265518
3378004,no,3378
3378006,no,3378
527670003,left,527670
134459000,2,134459
134459001,7,134459
134460000,cars,134460
134460001,monkey,134460
396617000,no,396617
265547002,nothing,265547
265550002,5 feet,265550
265550004,0,265550
265550005,yes,265550
134483005,bottle,134483
134483006,bathroom,134483
134483007,toilet,134483
134483015,no,134483
134483016,yes,134483
134483018,unknown,134483
134483022,2,134483
546702005,very,546702
546702006,resting,546702
546702007,no,546702
546702017,3,546702
527704003,van,527704
3425002,blue,3425
265584002,red,265584
265597002,pizza,265597
396673000,fedex,396673
396676002,noon,396676
396676003,parking,396676
396676004,on pole,396676
396676005,left,396676
396676006,left,396676
396676007,crosswalk,396676
396676011,noon,396676
396676012,noon,396676
396676013,3,396676
265611002,2,265611
134542000,no 1,134542
134542003,no,134542
134542004,apple,134542
396687000,stop,396687
396691000,pizza,396691
396692000,yes,396692
396692001,2,396692
396692002,1,396692
396692003,american,396692
396692004,yes,396692
396692005,2,396692
396692006,nowhere,396692
396692008,yes,396692
134551003,baseball,134551
488942001,building,488942
488942004,yes,488942
488942006,yes,488942
134555000,metal,134555
134558000,no,134558
134558001,no,134558
3488003,no,3488
3488006,yes,3488
3488008,soccer,3488
265635000,sandals,265635
265635004,sidewalk,265635
265636003,0,265636
265636006,no,265636
265636007,red,265636
265636009,nothing,265636
527784000,budweiser,527784
134574008,4,134574
134575000,no,134575
134575001,pink,134575
134575002,3,134575
506401003,0,506401
506401004,0,506401
396729000,unknown,396729
396736000,parking,396736
396736001,crosswalk,396736
415648002,25,415648
134596000,hat,134596
134596002,no,134596
265677000,100,265677
589001,yes,589
396754001,professional,396754
396768000,yes,396768
3553002,balance,3553
3553003,nike,3553
527846004,2,527846
527846006,no,527846
134649002,nowhere,134649
134649007,no,134649
3580001,2,3580
265725000,30,265725
3590000,0,3590
3595002,8,3595
527885001,microwave,527885
527885002,yes,527885
527885003,wood,527885
527885004,plastic,527885
396820003,no,396820
134688001,no,134688
134688002,cake,134688
134689004,no,134689
134689006,outside,134689
134689008,0,134689
527906003,cat,527906
527906004,yes,527906
205253000,decoration,205253
205253002,4,205253
205253003,no,205253
265771000,microwave,265771
265771001,counter,265771
396845000,playing baseball,396845
396845001,no,396845
134703005,20,134703
396851000,yes,396851
265789003,ski poles,265789
396863003,rope,396863
134738000,0,134738
134738001,unknown,134738
527960001,daytime,527960
527960002,leaves,527960
527960005,words,527960
527961000,4,527961
527961004,6,527961
527962006,unknown,527962
527962009,yes,527962
527962010,chinese,527962
484584001,adidas,484584
265822001,basket,265822
265822002,nothing,265822
396903002,s,396903
134760003,4,134760
3690000,cheese,3690
3693000,walking,3693
3694002,no,3694
134768001,computer,134768
481214002,woman,481214
481214004,30,481214
481214005,no,481214
481214006,black,481214
527994001,no,527994
66154000,orange,66154
66154001,floral,66154
3716000,yes,3716
240173002,bus,240173
134815002,2,134815
528033000,shirt,528033
528033002,bed,528033
396972000,modern,396972
528046000,yes,528046
265916001,1,265916
528062003,glass,528062
3779000,wedding,3779
3779001,yes,3779
396997005,man,396997
396997006,red,396997
134856005,ocean,134856
134856006,2,134856
134856016,rainy,134856
134856017,people,134856
134856018,mountains,134856
134856024,walking,134856
397008001,0,397008
397008002,apple,397008
397008004,posing,397008
3793000,metro,3793
3793002,stop,3793
3793004,star,3793
306467000,5,306467
306467003,rock,306467
528084000,no,528084
134870000,yes,134870
134870001,no parking,134870
134870002,right,134870
3799000,1 way,3799
3799001,yes,3799
528091001,black,528091
265950000,baseball,265950
265950001,25,265950
134882001,no,134882
134886000,trees,134886
134886003,yes,134886
134886022,cloudy,134886
134886024,truck,134886
134886027,grass,134886
134888001,yes,134888
3817001,cowboy,3817
265971002,kia,265971
3837001,woman,3837
3845000,no,3845
3845001,no,3845
397063001,donut,397063
397063002,donut,397063
528136006,nothing,528136
528136008,yes,528136
528136019,police,528136
528136023,8,528136
528136026,0,528136
528136030,surfboard,528136
528136031,sign,528136
528136037,food,528136
528136043,nothing,528136
528136045,0,528136
3849000,10 feet,3849
3849004,0,3849
350167004,yes,350167
131714000,lab,131714
131714001,2,131714
134926000,0,134926
134926001,2,134926
134935002,food,134935
3867001,yes,3867
3867002,3,3867
134940001,graffiti,134940
134940002,flying kites,134940
397089001,oven,397089
266021002,1,266021
134964000,yes,134964
134964001,child,134964
134964002,yes,134964
397109000,river,397109
528184000,noon,528184
397117003,people,397117
397117004,unknown,397117
397117005,nothing,397117
397117008,people,397117
397121001,grass,397121
568630000,short,568630
284641001,teddy bear,284641
528201000,man,528201
397135000,5,397135
197262001,8,197262
197262003,cheese,197262
197262004,cheese,197262
266070004,plane,266070
175417002,3,175417
175417003,white,175417
197263000,plaid,197263
197263001,yes,197263
197263002,gray,197263
3934002,wii,3934
397151001,kite,397151
528225004,wool,528225
528225006,1,528225
528225008,4,528225
528225013,no,528225
528225018,4,528225
528225022,fall,528225
528225027,cow,528225
3947002,clouds,3947
397166000,white,397166
135023000,dog,135023
135023002,person,135023
266099006,american,266099
266099007,,266099
135029005,coffee,135029
135029009,orange juice,135029
528251004,frisbee,528251
3964000,hat,3964
3964002,5,3964
135037000,zebra,135037
135037006,nothing,135037
135042000,0,135042
135042001,nothing,135042
135042002,no,135042
266115000,stop,266115
266115001,stop,266115
528261003,yes,528261
135057000,truck,135057
135057002,unknown,135057
528276003,nothing,528276
262810001,5,262810
262810002,yes,262810
135071003,vent,135071
135071004,plant,135071
135071005,granite,135071
135076001,blue,135076
372038002,coffee,372038
266151000,red and white,266151
266151002,afternoon,266151
266151004,1 hour,266151
4011000,bear,4011
4011001,sunglasses,4011
4021000,25,4021
4021002,25,4021
4021003,red sox,4021
528311001,website,528311
528318005,yes,528318
528318009,pictures,528318
528318010,black,528318
528318012,window,528318
266176000,white,266176
266176002,plastic,266176
328352000,2,328352
328352001,2,328352
240972000,white,240972
240972004,nothing,240972
135116002,front,135116
135116003,no,135116
135116007,fence,135116
135116008,nothing,135116
135117001,unknown,135117
568653001,0,568653
397274001,nothing,397274
397278000,parking,397278
397278001,words,397278
397278002,nothing,397278
135139003,yes,135139
397287000,straight,397287
397287002,street,397287
397291000,nothing,397291
397291001,toys,397291
528364002,yes,528364
4079003,white,4079
4079006,green,4079
135155016,skiing,135155
135158000,remote,135158
397303001,no,397303
397303003,paper,397303
4092000,remote,4092
4092001,black,4092
4092002,canada,4092
397309003,yes,397309
135167001,yes,135167
397318015,pizza,397318
397318017,2,397318
397318019,night,397318
397318023,eating,397318
397322001,0,397322
397322007,empty,397322
397322008,no,397322
4108002,0,4108
4108003,white,4108
528399000,orange,528399
528399001,5,528399
528399002,whole,528399
4125005,3,4125
4125006,rectangle,4125
459440001,yes,459440
459440002,white,459440
266278002,3,266278
397351000,no,397351
397352001,baseball,397352
397354000,no,397354
397354002,yes,397354
219144000,no,219144
219144003,orange,219144
4157000,clock,4157
4157001,2,4157
4157002,dog,4157
4157003,0,4157
528458000,5,528458
528458001,no,528458
528458003,trees,528458
528458004,3,528458
528462000,background,528462
