QuestionID,CASCADE+COUNTER,ImageID
2154002,food,2154
131431000,brick,131431
131431003,brick,131431
131431004,night,131431
131431006,1,131431
131431007,1,131431
2157002,cheese,2157
526446000,19,526446
526446003,red,526446
395378003,no,395378
395379000,no,395379
2164000,10,2164
2164002,red,2164
133237000,big,133237
395382000,bus,395382
395382002,sidewalk,395382
526456003,bowl,526456
133251000,white,133251
133251007,no,133251
133251008,terrier,133251
133251010,blanket,133251
133251013,chair,133251
133251016,yes,133251
133251022,dog,133251
395402005,happy,395402
395402006,bone,395402
395402008,blue,395402
264336001,blue,264336
264336003,female,264336
526486000,no,526486
526486001,boxes,526486
526486002,yes,526486
526486003,left,526486
2212000,red,2212
133291002,red,133291
153288001,no 1,153288
153288003,yes,153288
153288005,blue,153288
264375001,red,264375
264375002,black,264375
395452002,white,395452
395452003,yes,395452
264382001,umpire,264382
264382006,no,264382
2239001,professional,2239
2239002,w,2239
2239006,hard,2239
264385001,0,264385
264385002,dog,264385
264385003,20,264385
264385005,yes,264385
395462000,sand,395462
395463002,no,395463
395463003,metal,395463
133327002,no,133327
526555000,yes,526555
526555001,restaurant,526555
526555002,0,526555
526555003,solid,526555
526555004,white,526555
526555006,2,526555
133343000,no,133343
133343002,dark,133343
133343003,0,133343
526560004,yes,526560
264420001,yes,264420
264420002,trunk,264420
264420003,zoo,264420
264423000,yes,264423
264423001,flying kites,264423
264424003,25,264424
480173002,1,480173
480173003,white,480173
480173004,white,480173
480173005,green,480173
526580005,yes,526580
526580006,jeans,526580
526580009,wii remotes,526580
526580022,wii,526580
526580023,tennis,526580
526580025,yes,526580
526580027,1,526580
526580028,yes,526580
526580029,1,526580
526580030,yes,526580
526580031,chair,526580
2295000,wicker,2295
2295001,cat,2295
2295003,8,2295
2295005,real,2295
395512001,no,395512
264441000,black,264441
264441002,blanket,264441
264441003,sofa,264441
395514001,no,395514
2299000,20,2299
2299001,20,2299
2299002,no,2299
2302000,black,2302
133377001,yes,133377
133380000,branch,133380
133380002,finch,133380
264454001,1,264454
133386000,no,133386
133386001,skateboarding,133386
133386007,no,133386
133386011,10,133386
133386013,9,133386
133386017,10,133386
133386018,1,133386
264461001,yellow,264461
387000,on left,387
387001,apple,387
387003,2,387
175151002,1,175151
395550000,yes,395550
264482001,yes,264482
264482002,yes,264482
153307000,red,153307
153307001,roses,153307
133412002,cheese,133412
395557002,blue,395557
22236000,metro,22236
22236002,4,22236
2346002,yes,2346
264497002,clothes,264497
526645000,no,526645
526645001,no,526645
526645004,standing,526645
264506000,yes,264506
264506002,no,264506
264506004,ground,264506
264506006,farm,264506
526675002,pink,526675
2388002,trash can,2388
2388004,yes,2388
2388006,yes,2388
395606000,b,395606
395606001,dodgers,395606
395606003,no,395606
264535002,brown,264535
133464000,phone,133464
264540000,broccoli,264540
133470001,surfboard,133470
133470003,water,133470
133470004,5,133470
133470005,surfing,133470
133470006,surfing,133470
133476000,yes,133476
133476003,water,133476
133476006,yes,133476
133476008,beer,133476
133476012,ham,133476
133476018,no,133476
133476019,beer,133476
395621004,4,395621
395621007,4,395621
395621008,4,395621
264554000,no,264554
133485000,unknown,133485
133485002,2,133485
475813000,1,475813
475813003,stripes,475813
395634002,bikes,395634
395634004,yes,395634
526711001,united,526711
526711002,jet,526711
264568000,no,264568
395644000,green,395644
395644001,4,395644
526721002,table,526721
526723001,no,526723
526723003,black,526723
526723006,black,526723
526723007,texting,526723
526723008,black,526723
526723009,black and white,526723
526723012,white,526723
526723015,yes,526723
526728001,luggage,526728
502001001,plates,502001
69914003,clock,69914
69914005,counter,69914
69914008,spoon,69914
526751005,water,526751
133537000,red and white,133537
133537001,train,133537
526756000,yes,526756
526756001,9,526756
502854002,sitting,502854
264615000,5,264615
264615001,5,264615
264619002,3,264619
2477000,yes,2477
2477002,couch,2477
526767000,no,526767
526767005,yes,526767
526767006,wall,526767
264625001,red,264625
133556000,no,133556
133556001,tennis,133556
133556002,white,133556
395701000,no,395701
526778001,blue,526778
526778002,warning,526778
133567000,red,133567
395714000,cheese,395714
395714001,3,395714
395714002,fried,395714
133571000,brown,133571
133571002,mountains,133571
395717001,no,395717
395717002,yellow,395717
395717003,kayaking,395717
395717004,kayaking,395717
395723000,no,395723
576200001,wire,576200
264654000,4,264654
264654001,yes,264654
526800001,2,526800
526800002,batter,526800
526801003,mouse,526801
264659001,parrot,264659
264659002,yes,264659
264660001,people,264660
264660003,computer,264660
526806002,0,526806
2521000,3,2521
2521001,0,2521
2521007,street,2521
2521008,right,2521
2521009,park,2521
2521011,nothing,2521
2521013,no,2521
2521014,stop,2521
2521016,nothing,2521
2521017,roof,2521
2521020,nothing,2521
133596000,0,133596
2525001,solid,2525
2525002,3,2525
262565002,8,262565
2529002,noon,2529
2529003,apartments,2529
2529004,tall,2529
2529006,gray,2529
395749000,0,395749
395749002,3,395749
395749004,3,395749
395752002,don't know,395752
264683001,delta,264683
264686000,1,264686
264686002,flat,264686
133619002,white,133619
133620000,yes,133620
133620001,no,133620
133620003,no,133620
133622001,frosting,133622
133622008,dessert,133622
22271000,yes,22271
22271002,yes,22271
133629002,2,133629
2562000,green,2562
2562003,nike,2562
133636000,1,133636
133636002,1,133636
133645001,no,133645
133645003,fishing,133645
133648000,no,133648
133648001,no,133648
133648002,blue,133648
459182001,sand,459182
395801001,unknown,395801
395801002,people,395801
395801004,yes,395801
395801005,no,395801
395801007,noon,395801
264730001,night,264730
2587001,fruit,2587
2592000,nothing,2592
2592002,0,2592
131504002,black,131504
131504003,top,131504
133667000,wood,133667
133667002,sign,133667
526892001,standing,526892
133679003,0,133679
133680001,yes,133680
133680007,no,133680
133680008,bike,133680
133680009,1,133680
264753000,,264753
264753001,3,264753
2613010,yes,2613
2613012,3,2613
133690001,pink,133690
133690005,0,133690
133693000,main,133693
133693001,unknown,133693
133693004,left,133693
133693005,cross,133693
133693013,2,133693
133693016,2,133693
133693017,yes,133693
133693019,s,133693
133693020,2,133693
133693021,yes,133693
133693022,9,133693
133693023,east,133693
264769000,4,264769
264769001,silver,264769
264769005,open,264769
264769006,table,264769
264769009,silver,264769
133698000,white,133698
133698002,no,133698
133698003,yes,133698
395849000,parked,395849
395849001,blue,395849
395849002,red,395849
395849004,blue,395849
133707002,sitting,133707
2640001,yellow,2640
2640003,8,2640
264787003,neither,264787
526933000,yes,526933
395865000,0,395865
395865001,red,395865
395865002,fire hydrant,395865
395865003,summer,395865
262587000,blue,262587
262587002,0,262587
264805000,marble,264805
264805001,counter,264805
264805002,soap,264805
264805003,green,264805
264805004,black,264805
526955003,0,526955
526956002,2,526956
526962007,top,526962
526962008,no,526962
526962009,resting,526962
526962017,sitting,526962
264819001,circle,264819
264819002,0,264819
133750000,1 foot,133750
133750002,yes,133750
568425002,red,568425
2684002,2,2684
2685002,1,2685
395904002,christmas,395904
395904003,food,395904
2690000,yes,2690
2690002,many,2690
133778000,yes,133778
133778002,standing,133778
264853000,sunglasses,264853
264853001,black,264853
264853002,woman,264853
264853007,white,264853
264855000,1,264855
264855002,yes,264855
264855004,sitting,264855
395928000,no,395928
395928002,0,395928
527002002,rope,527002
527002003,no,527002
109679000,black and white,109679
109679001,shoes,109679
109679002,green,109679
264870000,no,264870
264870001,fridge,264870
527023003,50,527023
527023004,no,527023
527025001,people,527025
527029000,blue,527029
527029001,sitting,527029
283785001,sitting,283785
283785002,shirt,283785
133819001,red,133819
133821000,brown,133821
133821001,grass,133821
527038002,0,527038
527040000,1,527040
2753001,lab,2753
2753002,blue,2753
133827001,yes,133827
133827003,yellow,133827
133827006,houses,133827
133827009,yes,133827
133827010,yes,133827
133827012,no,133827
133827015,8,133827
133827016,cars,133827
2759000,no,2759
2759001,vegetable,2759
2759002,1,2759
568439001,modern,568439
568439003,yes,568439
133836000,yellow,133836
133836001,2,133836
133836002,red,133836
133836003,platform,133836
133836005,red,133836
264909001,4,264909
527054002,no,527054
264919000,unknown,264919
264919002,umbrella,264919
527064000,round,527064
395997001,0,395997
305609004,food,305609
133867000,london,133867
264940000,cut,264940
264940001,stripes,264940
133869001,phones,133869
133869002,0,133869
133869003,no,133869
527086000,6,527086
527098001,no,527098
264957002,person,264957
527102000,umbrella,527102
527102002,blue,527102
527102003,both,527102
264961000,red,264961
264961001,yes,264961
264962000,no,264962
264964000,0,264964
264964001,clean,264964
264964002,no,264964
2822000,sign,2822
2822001,no,2822
264968000,black,264968
264968003,dodgers,264968
264968004,yes,264968
264968005,short,264968
264976001,yes,264976
396051001,yellow,396051
396051002,daytime,396051
264992000,orange,264992
264992002,0,264992
153392004,many,153392
133923001,silver,133923
396068002,no,396068
133927000,white,133927
133927009,w,133927
133928002,2,133928
133928003,boat,133928
133928004,yes,133928
133928006,new york,133928
133928007,cloudy,133928
265001000,1,265001
265003000,yes,265003
265003002,yes,265003
133933004,wood,133933
133933007,4,133933
133933008,picture,133933
133933009,playing wii,133933
133933011,2,133933
133933012,cell phone,133933
133933016,black,133933
133933019,4,133933
133933020,texting,133933
133933031,gray,133933
133933032,pink,133933
133933033,nothing,133933
2867001,yes,2867
527163000,8,527163
527164000,0,527164
527164001,yellow,527164
396094002,yes,396094
2890000,nothing,2890
2890001,yes,2890
2890002,no,2890
133963002,carpet,133963
133964001,seagull,133964
133964002,fishing,133964
2894003,metal,2894
133969001,0,133969
133969002,left,133969
527193000,down,527193
527193001,dirt,527193
527193003,walking,527193
240783001,12,240783
265059002,many,265059
265063002,0,265063
265063004,busy,265063
265066001,white,265066
265066002,6 feet,265066
265066003,8,265066
265066005,4,265066
265069001,yes,265069
527215002,gray,527215
134001001,5,134001
134001002,market,134001
527220000,1,527220
527220001,motorcycle,527220
527220002,black,527220
134010000,bridge,134010
134010003,1,134010
134010005,yes,134010
134010007,1,134010
134010011,1,134010
134010015,station,134010
134010017,yes,134010
134016000,6,134016
134016003,yes,134016
134016006,vegetable,134016
396167000,stripes,396167
396167001,unknown,396167
396167002,9,396167
396167004,red,396167
527248000,2,527248
527248003,parade,527248
371864001,on desk,371864
371864003,black,371864
371864004,yes,371864
371864005,yes,371864
371864007,desk,371864
134034001,2,134034
87875001,red,87875
87875002,yellow,87875
265108001,orange,265108
265108002,yes,265108
265125001,street,265125
265125002,blue,265125
527270000,man,527270
527270001,3,527270
527270004,right,527270
527270009,2,527270
396200001,nothing,396200
396200003,nothing,396200
396200004,going,396200
396200005,3,396200
396200007,street,396200
396200009,background,396200
396200013,trees,396200
396200018,nothing,396200
396200020,2,396200
396200026,yes,396200
2985000,water,2985
2985003,2,2985
2985005,no,2985
2985008,cargo,2985
2988000,white,2988
396205001,yes,396205
396205002,mountains,396205
396205008,yes,396205
396209000,2,396209
396209001,blanket,396209
134066001,water,134066
134066002,elephant,134066
396217000,window,396217
134074004,10,134074
134074005,farm,134074
134075002,white,134075
134075003,white,134075
235784006,right,235784
265151000,black,265151
265151003,luggage,265151
396224001,beef,396224
396224002,sausage,396224
265153000,3,265153
265153001,gray,265153
265153002,cloth,265153
3014001,red,3014
3014002,plate,3014
134096001,no,134096
134098003,no,134098
306339000,dog,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103006,no,134103
265176000,pink,265176
396252002,oak,396252
134112002,apple,134112
134119008,cow,134119
134119012,eating,134119
134119013,yes,134119
134119019,grassy,134119
396269003,vase,396269
396269004,red,396269
396269005,modern,396269
396269006,flowers,396269
265200000,scissors,265200
265200002,banana,265200
265200003,green,265200
396274000,lettuce,396274
396274001,tall,396274
396274002,natural,396274
134133001,no,134133
134133002,lot,134133
265208000,sandwich,265208
265208001,apple,265208
265208002,3,265208
3067001,eating,3067
3067002,table,3067
527363000,yes,527363
527363002,middle,527363
396295002,no,396295
265227000,0,265227
265227001,nothing,265227
3084000,white,3084
3084001,1,3084
396302000,lettuce,396302
396302001,on plate,396302
527375002,dell,527375
134160002,4,134160
265234007,boat,265234
265234009,no 1,265234
265234013,china,265234
527379001,red,527379
3093000,sliced,3093
3093002,white,3093
134167000,fence,134167
265243002,paint,265243
3103000,white,3103
3103002,white,3103
3103003,nowhere,3103
134178002,20,134178
396324000,0,396324
396324004,paper,396324
3109001,ocean,3109
3109002,posing,3109
265256000,rainbow,265256
265256002,rainbow,265256
527407000,time,527407
527407001,clock,527407
527407002,night,527407
527407004,12,527407
459272001,yes,459272
459272002,red,459272
459272005,yes,459272
134194001,giraffe,134194
3125001,on right,3125
3125002,red,3125
3125003,truck,3125
134198000,white,134198
134199004,1,134199
3134000,red,3134
3134002,24,3134
134215001,red,134215
134215002,asphalt,134215
134215003,0,134215
3149000,yes,3149
3149001,6,3149
3149002,noon,3149
134223002,potatoes,134223
134223004,yes,134223
134223005,0,134223
134223007,no,134223
134223008,sandwich,134223
134223009,sauce,134223
527440002,old,527440
396369000,white,396369
396369002,yes,396369
396369004,yes,396369
396369005,yes,396369
546659003,no,546659
546659004,yes,546659
3156001,0,3156
527445000,red,527445
527445002,8,527445
527447003,5,527447
396385000,black,396385
396385001,sandwich,396385
396385002,yes,396385
527464000,window,527464
527464001,drywall,527464
568508002,yes,568508
568508006,electricity,568508
