QuestionID,CASCADE+BERT,ImageID
526486001,box,526486
526486002,identification,526486
2212000,red,2212
2212006,sleeping,2212
133291002,red,133291
153288001,no 1,153288
153288005,blue,153288
264375001,red,264375
264375002,black,264375
395452002,white,395452
395452003,yes,395452
264382001,batter,264382
264382006,no,264382
2239001,professional,2239
2239002,w,2239
2239006,hard,2239
2239009,black,2239
2240001,teddy bears,2240
264385001,apple,264385
264385002,dog,264385
264385003,20,264385
264385005,yes,264385
395462000,sand,395462
395463002,no,395463
395463003,wood,395463
133327000,suv,133327
133327002,no,133327
2261000,woman,2261
526555000,yes,526555
526555001,restaurant,526555
526555002,3,526555
526555003,stripes,526555
526555004,white,526555
526555006,2,526555
133343000,no,133343
133343003,0,133343
264420001,yes,264420
264420002,trunk,264420
264420003,zoo,264420
264423001,flying kites,264423
264424003,18,264424
480173002,1,480173
480173003,white,480173
480173004,white,480173
526570001,no,526570
2290002,red,2290
526580006,jeans,526580
526580009,wii remotes,526580
526580018,yes,526580
526580022,wii,526580
526580023,tennis,526580
526580025,yes,526580
526580029,1,526580
2295000,wicker,2295
2295001,food,2295
2295003,8,2295
2295005,real,2295
395512001,yes,395512
264441000,black,264441
264441002,blanket,264441
264441003,leather,264441
395514002,no,395514
2299000,20,2299
2299001,20,2299
2302000,black,2302
133380000,branch,133380
264454001,1,264454
133386000,yes,133386
133386001,skateboarding,133386
133386011,10,133386
133386013,5,133386
133386017,0,133386
264461001,yellow,264461
387000,left,387
387001,apple,387
175151002,0,175151
395550000,yes,395550
264482001,yes,264482
153307000,pink,153307
153307001,tulips,153307
133412002,cheese,133412
395557002,orange,395557
22236000,unknown,22236
22236002,4,22236
2346002,no,2346
264497002,jacket,264497
526645001,no,526645
526645004,standing,526645
395575000,no,395575
264506006,farm,264506
526675002,pink,526675
2388002,trash can,2388
2388004,yes,2388
2388006,yes,2388
395606000,b,395606
395606001,dodgers,395606
395606003,no,395606
264535002,brown,264535
133464000,phone,133464
264540000,broccoli,264540
133470001,surfboard,133470
133470004,5,133470
133470005,surfing,133470
133470006,surfing,133470
133476003,beer,133476
133476008,orange,133476
133476012,ham,133476
133476019,beer,133476
395621007,4,395621
264554000,no,264554
133485000,unknown,133485
133485001,no,133485
133485002,2,133485
475813003,stripes,475813
395634002,bikes,395634
526711001,delta,526711
526711002,jet,526711
264568000,no,264568
395644000,blue,395644
395644001,4,395644
2431001,spoon,2431
526721002,table,526721
2434000,1,2434
526723005,bench,526723
526723006,black,526723
526723007,talking on phone,526723
526723008,black,526723
526723009,black and white,526723
526723011,casual,526723
526723012,white,526723
526728001,luggage,526728
502001001,glasses,502001
502001002,4,502001
526732001,8,526732
395665002,no,395665
395665003,no,395665
69914000,black,69914
69914003,clock,69914
69914005,counter,69914
69914008,spoon,69914
69914010,chairs,69914
526751005,water,526751
133537000,red,133537
526756000,watch,526756
526756001,9,526756
502854002,sitting,502854
264615000,4,264615
264615001,5,264615
264619002,3,264619
2477002,chair,2477
526767000,no,526767
526767005,yes,526767
526767006,wall,526767
264625001,red,264625
133556000,no,133556
133556001,tennis,133556
133556002,white,133556
395701000,no,395701
526778001,blue,526778
526778002,stop,526778
133567000,red,133567
395714000,yes,395714
133571000,brown,133571
133571002,mountains,133571
395717001,no,395717
395717002,yellow,395717
395717003,rowing,395717
395717004,kayaking,395717
395723000,no,395723
576200001,wire,576200
264654000,4,264654
264654001,yes,264654
526800001,25,526800
526800002,batter,526800
526801003,cup,526801
264659000,pole,264659
264659002,bird,264659
264660001,people,264660
264660003,0,264660
526806002,0,526806
2521000,3,2521
2521001,0,2521
2521005,right,2521
2521007,street sign,2521
2521008,down,2521
2521009,park,2521
2521011,stop,2521
2521013,no,2521
2521014,stop,2521
2521017,roof,2521
2521020,nothing,2521
133596000,0,133596
2525001,solid,2525
2525002,2,2525
262565002,8,262565
2529002,noon,2529
2529003,clock tower,2529
2529004,tall,2529
2529006,silver,2529
2529008,no,2529
2532001,yes,2532
395749000,0,395749
395749002,3,395749
395749004,3,395749
395752000,black,395752
395752002,don't know,395752
395752004,no,395752
264683000,no,264683
264683001,delta,264683
264686000,0,264686
264686001,2,264686
264686002,flat,264686
133619001,afternoon,133619
133619002,white,133619
133620000,yes,133620
133620001,no,133620
133620003,no,133620
133622001,corn,133622
133622003,rice,133622
133622008,cake,133622
22271000,yes,22271
22271002,1 way,22271
133629002,0,133629
133631000,white,133631
2562000,black and white,2562
2562003,adidas,2562
133636000,0,133636
133636002,0,133636
133636004,yes,133636
133645001,no,133645
133648000,no,133648
133648001,no,133648
133648002,blue,133648
459182001,sand,459182
395801001,unknown,395801
395801002,people,395801
395801004,yes,395801
395801005,no,395801
395801007,noon,395801
264730000,0,264730
264730001,noon,264730
2587000,apple,2587
2587001,apple,2587
2592000,nothing,2592
2592002,coffee,2592
131504001,evening,131504
131504002,black,131504
131504003,top,131504
133667002,light,133667
526892000,yes,526892
526892001,standing,526892
133679003,,133679
133680007,no,133680
133680008,bike,133680
133680009,1,133680
264753000,,264753
2613010,yes,2613
133690001,pink,133690
133690002,brown,133690
133690005,0,133690
133693000,wall,133693
133693001,0,133693
133693004,left,133693
133693005,cross,133693
133693013,0,133693
133693016,2,133693
133693017,yes,133693
133693019,p,133693
133693020,0,133693
133693022,2,133693
133693023,unknown,133693
264769000,3,264769
264769001,silver,264769
264769003,white,264769
264769005,open,264769
264769006,table,264769
264769009,white,264769
264769010,office,264769
133698000,white,133698
133698002,no,133698
133698003,yes,133698
395849000,airport,395849
395849001,blue,395849
395849002,red,395849
395849004,red,395849
133707002,sitting,133707
2640001,yellow,2640
395865000,unknown,395865
395865002,fire hydrant,395865
395865003,summer,395865
262587002,0,262587
264805000,granite,264805
264805001,counter,264805
264805002,soap,264805
264805003,white,264805
264805004,green,264805
526955003,bear,526955
526956002,2,526956
526956003,yellow,526956
526962007,back,526962
526962008,no,526962
526962009,eating,526962
526962016,banana,526962
526962017,sitting,526962
264819001,circle,264819
264819002,0,264819
568425001,no,568425
568425002,red,568425
2685000,blue,2685
2685001,no,2685
2685002,1,2685
395904000,no,395904
395904002,christmas,395904
395904003,food,395904
2690000,yes,2690
2690002,many,2690
133778000,yes,133778
264853000,sunglasses,264853
264853002,woman,264853
264855002,yes,264855
264855003,hair,264855
264855004,riding horse,264855
395928000,no,395928
395928002,0,395928
527002002,rope,527002
527002003,no,527002
109679000,no,109679
109679001,shoes,109679
109679002,yellow,109679
264870001,refrigerator,264870
264870002,yes,264870
527023000,yes,527023
527023002,blue,527023
527023003,50,527023
527025001,people,527025
527025002,white,527025
527029000,blue,527029
527029001,eating,527029
283785001,smiling,283785
283785002,shirt,283785
133819001,red,133819
133821000,green,133821
527038002,0,527038
2753001,lab,2753
2753002,purple,2753
133827001,night,133827
133827003,yellow,133827
133827006,houses,133827
133827009,yes,133827
133827012,no,133827
133827015,8,133827
133827016,cars,133827
133827020,highway,133827
2759002,1,2759
568439001,modern,568439
568439003,yes,568439
133836000,yellow,133836
133836001,7,133836
133836002,red,133836
133836005,red,133836
527054000,yes,527054
527054002,no,527054
264919000,nothing,264919
527064000,round,527064
395997001,0,395997
305609003,5,305609
305609004,bread,305609
264940000,cut,264940
264940001,stripes,264940
133869002,0,133869
133869003,no,133869
527086000,7,527086
264948001,green,264948
264948005,2,264948
527098001,no,527098
264957000,woman,264957
264957002,person,264957
527102000,food,527102
527102002,blue,527102
527102003,both,527102
264961000,red,264961
264961001,yes,264961
264962000,no,264962
264964000,white,264964
264964001,clean,264964
264964002,no,264964
2822000,snow,2822
264968004,yes,264968
264968005,short,264968
264976001,yes,264976
396051001,yellow,396051
396051002,daytime,396051
264992000,orange,264992
264992002,0,264992
153392004,many,153392
133923001,white,133923
133923003,truck,133923
396068002,no,396068
133927000,white,133927
133927004,2,133927
133927009,w,133927
133928002,3,133928
133928003,boat,133928
133928004,yes,133928
133928006,new york,133928
133928007,cloudy,133928
265001000,1,265001
265003006,no,265003
133933000,no,133933
133933004,wood,133933
133933007,4,133933
133933008,picture,133933
133933009,playing wii,133933
133933011,2,133933
133933016,yellow,133933
133933019,4,133933
133933020,texting,133933
133933024,5,133933
133933031,black,133933
133933033,nothing,133933
2867001,jacket,2867
527163000,8,527163
527164000,0,527164
527164001,black and white,527164
527164002,no,527164
396094002,yes,396094
2890000,nothing,2890
2890001,yes,2890
2890002,no,2890
133963002,carpet,133963
133964001,seagull,133964
133964002,fishing,133964
2894000,1,2894
2894003,metal,2894
133969001,0,133969
133969002,left,133969
527193000,down,527193
527193001,grass,527193
240783001,12,240783
265059002,many,265059
265063004,busy,265063
265066001,white,265066
265066002,tall,265066
265066003,5,265066
265066005,5,265066
265069001,yes,265069
265069003,red,265069
265069004,yes,265069
527215002,gray,527215
134001001,5,134001
134001002,food,134001
527220000,free,527220
527220001,motorcycle,527220
527220002,silver,527220
134010000,bridge,134010
134010003,1,134010
134010005,woman,134010
134010007,1,134010
134010011,1,134010
134010015,station,134010
134010017,yes,134010
134016003,yes,134016
134016006,vegetable,134016
396167000,stripes,396167
396167001,unknown,396167
396167002,9,396167
396167004,blue,396167
527248003,parade,527248
371864001,desk,371864
371864003,black,371864
371864005,yes,371864
371864007,desk,371864
134034001,2,134034
87875001,red,87875
87875002,red,87875
265108002,yes,265108
265125001,yes,265125
265125002,red,265125
527270000,bag,527270
527270004,right,527270
527270008,1,527270
527270009,2,527270
396200001,ball,396200
396200003,ball,396200
396200004,going,396200
396200008,no,396200
396200009,background,396200
396200011,blue,396200
396200013,trees,396200
396200016,yes,396200
396200017,yes,396200
396200018,ball,396200
396200020,2,396200
396200023,no,396200
396200025,no,396200
396200027,no,396200
396200029,yes,396200
2985002,hay,2985
2985008,van,2985
2988000,white,2988
396205001,yes,396205
396205002,mountains,396205
396209000,2,396209
396209001,nothing,396209
134066001,yes,134066
134066002,elephant,134066
396217000,window sill,396217
134074004,8,134074
134074005,farm,134074
134075001,water,134075
134075002,white,134075
134075003,white,134075
235784006,right,235784
235784007,safety,235784
265151000,black,265151
265151003,nothing,265151
396224001,beef,396224
396224002,beef,396224
265153000,3,265153
265153001,gray,265153
265153002,cloth,265153
3014000,peppers,3014
3014001,red,3014
3014002,on plate,3014
134096001,no,134096
134098000,skis,134098
134098003,no,134098
306339000,nothing,306339
306339002,yes,306339
134103003,jacket,134103
134103004,yes,134103
134103006,no,134103
396252002,oak,396252
134112002,apple,134112
134119001,no,134119
134119003,4,134119
134119005,4,134119
134119008,cows,134119
134119012,eating,134119
134119018,4,134119
396269003,flowers,396269
396269004,white,396269
396269005,modern,396269
396269006,flowers,396269
265200000,scissors,265200
265200002,banana,265200
265200003,orange,265200
396274000,flowers,396274
396274001,tall,396274
396274002,yes,396274
134133000,tile,134133
134133001,no,134133
134133002,lot,134133
265208000,sandwich,265208
265208001,sandwich,265208
265208002,3,265208
3067001,eating,3067
3067002,table,3067
527363000,yes,527363
527363002,middle,527363
527363003,3,527363
396295002,no,396295
265227000,2,265227
265227001,bread,265227
3084000,white,3084
3084001,evening,3084
396302000,lettuce,396302
396302001,on plate,396302
527375002,dell,527375
265234007,boat,265234
265234009,boat,265234
527379001,red,527379
3093000,wood,3093
3093002,white,3093
265243002,paint,265243
3103000,white,3103
3103002,white,3103
3103003,nowhere,3103
396324000,2,396324
396324004,paper,396324
265256002,rainbow,265256
527407000,clock,527407
527407001,clock,527407
527407002,noon,527407
527407004,6,527407
459272001,yes,459272
459272002,red,459272
459272005,yes,459272
459272007,sidewalk,459272
134194000,0,134194
134194001,giraffe,134194
3125001,front,3125
3125002,red,3125
3125003,truck,3125
134198000,white,134198
134199003,1,134199
134199004,1,134199
3134000,red,3134
3134002,1,3134
134215002,concrete,134215
134215003,,134215
3145002,no,3145
3149000,yes,3149
3149001,12,3149
3149002,night,3149
134223009,sauce,134223
527440002,farm,527440
396369000,white,396369
396369002,yes,396369
396369005,yes,396369
3156001,tile,3156
3156002,nothing,3156
527445000,red,527445
527445002,10,527445
396385000,black,396385
396385001,sandwich,396385
396385002,yes,396385
527464000,fireplace,527464
568508006,electricity,568508
134255002,12,134255
527480000,waves,527480
527480001,surfing,527480
527480002,color,527480
401642001,2,401642
401642002,pasta,401642
527486002,air,527486
527486006,wristband,527486
134278001,30,134278
134278002,white,134278
527497001,game,527497
527497003,monitor,527497
527497008,apple,527497
134285000,black,134285
134285001,no,134285
134288000,plate,134288
134288002,white,134288
3217000,no,3217
134290000,playing,134290
134290003,shoes,134290
22382002,1,22382
527510001,military,527510
265372002,0,265372
265372004,no,265372
265372007,20,265372
265372008,blue,265372
265372009,fishing,265372
265372011,20,265372
265372013,0,265372
265372016,yes,265372
265372021,no,265372
265372025,boat,265372
265372030,sailboat,265372
265374003,hit ball,265374
265374005,3 feet,265374
265374006,yes,265374
265378000,broken,265378
265378001,sedan,265378
265378002,blue,265378
265378004,4,265378
265378005,4,265378
371910003,sony,371910
371910004,nothing,371910
527529000,resting,527529
527529001,no dog,527529
527529002,no,527529
3244002,laptop,3244
396461000,light,396461
396461002,white,396461
527535000,cake,527535
